customer_id,boiler_id,installation_date,boiler_type,boiler_manufacturer,model,energy_rating,voltage,have_insurance,last_service_date,fault_history
CUST00250330,PROD009,2020-10-22,Combi,Vaillant,Model X,D,230V,No,,F75
CUST00030369,PROD002,2018-06-17,Combi,Viessmann,Model X,A,230V,No,,EA
CUST00174530,PROD009,2025-04-09,Combi,Viessmann,Model X,B,230V,No,,Ignition Failure
CUST00181462,PROD005,2019-09-28,Conventional,Ideal,Model X,A,230V,No,,F22
CUST00041830,PROD009,2019-10-15,System,Ideal,Model X,B,230V,Yes,,Ignition Failure
CUST00195997,PROD006,2018-10-16,System,Worcester Bosch,Model X,A,230V,No,,EA
CUST00147760,PROD004,2022-11-29,System,Worcester Bosch,Model X,D,230V,No,,None
CUST00021175,PROD001,2022-03-28,Conventional,Baxi,Model X,C,230V,No,,None
CUST00258386,PROD001,2022-10-25,System,Viessmann,Model X,D,230V,No,,None
CUST00042435,PROD006,2021-07-17,Conventional,Worcester Bosch,Model X,C,230V,No,,Ignition Failure
CUST00251061,PROD008,2020-05-01,Combi,Viessmann,Model X,D,230V,No,,Ignition Failure
CUST00123577,PROD007,2022-01-13,Combi,Worcester Bosch,Model X,D,230V,Yes,,F75
CUST00172391,PROD002,2020-03-16,System,Vaillant,Model X,B,230V,No,,None
CUST00100758,PROD004,2024-09-25,Combi,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00099301,PROD010,2025-01-21,System,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00028646,PROD007,2023-11-21,Combi,Vaillant,Model X,A,230V,Yes,,F75
CUST00085342,PROD001,2022-12-20,Combi,Glow-worm,Model X,D,230V,No,,EA
CUST00234015,PROD005,2019-05-23,Combi,Vaillant,Model X,B,230V,No,,None
CUST00110346,PROD004,2021-08-03,Conventional,Baxi,Model X,B,230V,Yes,,Ignition Failure
CUST00004156,PROD005,2022-04-12,System,Worcester Bosch,Model X,A,230V,No,,F22
CUST00032830,PROD005,2024-12-13,Conventional,Vaillant,Model X,C,230V,Yes,,F75
CUST00246409,PROD008,2023-03-15,Combi,Ideal,Model X,D,230V,Yes,,EA
CUST00265245,PROD005,2025-04-24,System,Worcester Bosch,Model X,B,230V,No,,None
CUST00137195,PROD007,2023-09-03,Combi,Glow-worm,Model X,B,230V,Yes,,Ignition Failure
CUST00012563,PROD008,2025-09-01,System,Viessmann,Model X,D,230V,No,,None
CUST00088177,PROD007,2024-12-15,Conventional,Ideal,Model X,A,230V,No,,None
CUST00018517,PROD001,2024-09-05,Combi,Glow-worm,Model X,D,230V,No,,Ignition Failure
CUST00174842,PROD005,2020-03-04,Conventional,Glow-worm,Model X,C,230V,Yes,,F22
CUST00003693,PROD009,2025-09-09,Conventional,Worcester Bosch,Model X,C,230V,No,,EA
CUST00216139,PROD005,2019-07-07,Conventional,Vaillant,Model X,A,230V,No,,F75
CUST00048716,PROD009,2021-05-31,Combi,Vaillant,Model X,B,230V,Yes,,F22
CUST00224299,PROD008,2019-05-04,Combi,Ideal,Model X,C,230V,Yes,,None
CUST00250150,PROD007,2018-02-16,Combi,Glow-worm,Model X,B,230V,Yes,,F22
CUST00120174,PROD007,2024-11-28,System,Glow-worm,Model X,D,230V,No,,Ignition Failure
CUST00194350,PROD005,2025-03-17,Combi,Ideal,Model X,B,230V,Yes,,None
CUST00249138,PROD007,2025-08-12,System,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00207474,PROD005,2020-02-11,Combi,Worcester Bosch,Model X,D,230V,Yes,,Ignition Failure
CUST00115219,PROD002,2021-08-31,Conventional,Glow-worm,Model X,D,230V,No,,EA
CUST00094615,PROD004,2018-08-03,Combi,Worcester Bosch,Model X,D,230V,No,,EA
CUST00167614,PROD003,2020-07-07,Conventional,Baxi,Model X,D,230V,Yes,,EA
CUST00177130,PROD004,2021-03-30,System,Ideal,Model X,A,230V,Yes,,F75
CUST00170685,PROD004,2021-10-02,Conventional,Viessmann,Model X,D,230V,Yes,,F22
CUST00038845,PROD001,2023-12-02,Conventional,Glow-worm,Model X,A,230V,Yes,,None
CUST00066160,PROD002,2022-05-23,System,Baxi,Model X,C,230V,No,,EA
CUST00227074,PROD008,2019-03-31,System,Ideal,Model X,A,230V,Yes,,None
CUST00222662,PROD004,2024-06-30,Combi,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00123128,PROD001,2021-09-17,Conventional,Worcester Bosch,Model X,A,230V,No,,F22
CUST00206381,PROD002,2020-05-16,System,Viessmann,Model X,C,230V,Yes,,Ignition Failure
CUST00086991,PROD005,2019-10-15,Combi,Baxi,Model X,C,230V,Yes,,None
CUST00195822,PROD005,2018-07-28,System,Vaillant,Model X,C,230V,Yes,,Ignition Failure
CUST00080646,PROD006,2020-08-07,Combi,Vaillant,Model X,B,230V,Yes,,F75
CUST00027870,PROD008,2019-07-09,Conventional,Baxi,Model X,A,230V,No,,F22
CUST00265810,PROD002,2022-07-06,System,Viessmann,Model X,A,230V,No,,None
CUST00008093,PROD001,2026-03-25,Conventional,Ideal,Model X,B,230V,Yes,,F22
CUST00266922,PROD003,2018-01-08,Combi,Glow-worm,Model X,D,230V,No,,F22
CUST00110089,PROD001,2020-08-10,Conventional,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00210548,PROD008,2023-01-26,Combi,Vaillant,Model X,D,230V,No,,EA
CUST00047770,PROD008,2023-02-06,Conventional,Viessmann,Model X,D,230V,No,,F22
CUST00034260,PROD006,2019-07-30,Conventional,Worcester Bosch,Model X,B,230V,No,,None
CUST00215137,PROD006,2019-04-10,Combi,Vaillant,Model X,D,230V,No,,Ignition Failure
CUST00082558,PROD008,2023-12-15,Conventional,Glow-worm,Model X,D,230V,Yes,,F22
CUST00093212,PROD003,2023-03-09,Combi,Baxi,Model X,C,230V,No,,None
CUST00202006,PROD002,2025-08-03,Combi,Vaillant,Model X,A,230V,No,,F75
CUST00127414,PROD003,2024-01-03,System,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00250836,PROD002,2021-01-15,Combi,Viessmann,Model X,A,230V,Yes,,None
CUST00061574,PROD007,2019-01-15,Combi,Ideal,Model X,C,230V,Yes,,None
CUST00034652,PROD006,2025-09-06,Combi,Vaillant,Model X,D,230V,Yes,,None
CUST00246674,PROD002,2019-03-18,System,Baxi,Model X,B,230V,No,,Ignition Failure
CUST00198997,PROD001,2022-12-07,System,Viessmann,Model X,B,230V,Yes,,None
CUST00264911,PROD005,2024-03-26,Combi,Vaillant,Model X,B,230V,Yes,,F22
CUST00180165,PROD006,2018-03-05,Conventional,Viessmann,Model X,C,230V,Yes,,Ignition Failure
CUST00249341,PROD005,2025-01-13,Combi,Glow-worm,Model X,A,230V,Yes,,EA
CUST00239724,PROD007,2024-06-16,Conventional,Vaillant,Model X,C,230V,Yes,,None
CUST00169927,PROD004,2025-09-08,Combi,Vaillant,Model X,A,230V,Yes,,EA
CUST00050945,PROD006,2023-04-26,Conventional,Viessmann,Model X,D,230V,Yes,,Ignition Failure
CUST00038511,PROD007,2025-07-31,Conventional,Vaillant,Model X,A,230V,Yes,,F75
CUST00151225,PROD008,2022-09-04,Conventional,Glow-worm,Model X,C,230V,No,,Ignition Failure
CUST00229242,PROD003,2021-06-14,Combi,Baxi,Model X,D,230V,Yes,,F22
CUST00104221,PROD009,2023-10-13,System,Vaillant,Model X,D,230V,No,,F22
CUST00243037,PROD001,2025-06-08,Combi,Viessmann,Model X,D,230V,No,,EA
CUST00172253,PROD010,2024-01-15,System,Worcester Bosch,Model X,A,230V,Yes,,F75
CUST00226098,PROD003,2019-12-01,Conventional,Glow-worm,Model X,A,230V,Yes,,EA
CUST00249567,PROD003,2019-03-10,Conventional,Worcester Bosch,Model X,A,230V,No,,EA
CUST00078545,PROD010,2020-10-29,Combi,Vaillant,Model X,C,230V,Yes,,F75
CUST00141495,PROD008,2020-01-12,Combi,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00056995,PROD010,2018-08-14,Combi,Worcester Bosch,Model X,A,230V,No,,F22
CUST00116081,PROD005,2018-06-08,System,Baxi,Model X,A,230V,Yes,,EA
CUST00097407,PROD006,2021-11-09,Combi,Baxi,Model X,B,230V,Yes,,None
CUST00115440,PROD006,2025-05-30,System,Glow-worm,Model X,D,230V,Yes,,F75
CUST00136248,PROD009,2023-08-25,Conventional,Viessmann,Model X,D,230V,No,,EA
CUST00264686,PROD010,2018-09-13,Combi,Worcester Bosch,Model X,A,230V,Yes,,F75
CUST00057189,PROD004,2021-02-24,System,Ideal,Model X,D,230V,Yes,,EA
CUST00270197,PROD005,2018-11-30,Combi,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00072103,PROD007,2022-03-19,Combi,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00017499,PROD005,2021-07-19,Combi,Worcester Bosch,Model X,B,230V,Yes,,F22
CUST00124798,PROD005,2020-03-06,Conventional,Viessmann,Model X,C,230V,No,,None
CUST00251453,PROD005,2020-02-22,Combi,Worcester Bosch,Model X,B,230V,Yes,,None
CUST00179839,PROD001,2025-10-18,Combi,Ideal,Model X,D,230V,Yes,,EA
CUST00027242,PROD009,2018-11-20,Combi,Glow-worm,Model X,D,230V,Yes,,Ignition Failure
CUST00051598,PROD010,2022-11-22,System,Ideal,Model X,A,230V,Yes,,None
CUST00192643,PROD002,2025-03-16,System,Baxi,Model X,C,230V,Yes,,EA
CUST00145147,PROD008,2020-10-29,Combi,Viessmann,Model X,A,230V,No,,F75
CUST00091518,PROD008,2018-11-14,System,Worcester Bosch,Model X,A,230V,Yes,,EA
CUST00248272,PROD001,2025-05-05,Combi,Worcester Bosch,Model X,B,230V,Yes,,EA
CUST00009676,PROD008,2022-08-02,System,Viessmann,Model X,C,230V,Yes,,EA
CUST00047896,PROD001,2021-07-21,System,Ideal,Model X,D,230V,No,,F75
CUST00085085,PROD002,2023-06-26,Combi,Ideal,Model X,D,230V,Yes,,EA
CUST00097078,PROD010,2024-04-14,Conventional,Viessmann,Model X,C,230V,No,,EA
CUST00189342,PROD010,2025-06-24,System,Viessmann,Model X,A,230V,No,,F22
CUST00207908,PROD003,2024-09-20,Combi,Ideal,Model X,A,230V,Yes,,F75
CUST00161532,PROD007,2022-01-25,Combi,Glow-worm,Model X,D,230V,Yes,,None
CUST00142764,PROD003,2025-06-22,Combi,Baxi,Model X,D,230V,No,,None
CUST00166215,PROD004,2019-03-22,Conventional,Glow-worm,Model X,C,230V,Yes,,Ignition Failure
CUST00182506,PROD010,2018-05-14,System,Glow-worm,Model X,D,230V,No,,None
CUST00053170,PROD004,2025-03-02,Conventional,Baxi,Model X,B,230V,Yes,,F75
CUST00182834,PROD003,2021-02-10,System,Baxi,Model X,D,230V,No,,F22
CUST00194908,PROD001,2026-07-08,Conventional,Vaillant,Model X,C,230V,Yes,,None
CUST00260208,PROD005,2018-08-04,System,Glow-worm,Model X,D,230V,No,,F75
CUST00133778,PROD005,2021-09-22,Conventional,Baxi,Model X,A,230V,No,,EA
CUST00010270,PROD010,2023-11-10,Combi,Baxi,Model X,D,230V,Yes,,EA
CUST00038615,PROD006,2025-02-27,System,Ideal,Model X,B,230V,No,,F22
CUST00093197,PROD010,2024-02-28,System,Glow-worm,Model X,C,230V,Yes,,EA
CUST00021872,PROD009,2021-01-28,Combi,Vaillant,Model X,D,230V,Yes,,F75
CUST00100780,PROD009,2022-09-05,Combi,Ideal,Model X,C,230V,No,,EA
CUST00152141,PROD010,2023-05-07,System,Worcester Bosch,Model X,B,230V,Yes,,F75
CUST00153699,PROD007,2022-07-08,System,Glow-worm,Model X,C,230V,Yes,,None
CUST00035439,PROD009,2020-02-18,System,Worcester Bosch,Model X,C,230V,No,,F22
CUST00145840,PROD004,2020-08-16,System,Glow-worm,Model X,D,230V,Yes,,EA
CUST00183754,PROD004,2018-04-07,Combi,Viessmann,Model X,B,230V,Yes,,None
CUST00266820,PROD010,2018-04-03,System,Worcester Bosch,Model X,B,230V,Yes,,F22
CUST00230930,PROD008,2021-12-23,Combi,Vaillant,Model X,B,230V,No,,F22
CUST00101966,PROD001,2026-01-11,Combi,Worcester Bosch,Model X,D,230V,Yes,,Ignition Failure
CUST00140606,PROD006,2024-04-25,System,Glow-worm,Model X,A,230V,No,,EA
CUST00210414,PROD006,2021-06-26,System,Baxi,Model X,D,230V,Yes,,F75
CUST00160939,PROD004,2019-03-15,Conventional,Viessmann,Model X,B,230V,No,,F22
CUST00092309,PROD008,2020-11-11,Combi,Viessmann,Model X,B,230V,Yes,,EA
CUST00184531,PROD008,2018-02-08,Conventional,Vaillant,Model X,D,230V,No,,Ignition Failure
CUST00009636,PROD009,2022-06-25,Conventional,Worcester Bosch,Model X,B,230V,No,,None
CUST00135873,PROD001,2021-03-16,Conventional,Ideal,Model X,C,230V,Yes,,None
CUST00136258,PROD004,2018-08-21,System,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00223788,PROD001,2024-02-25,Conventional,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00260986,PROD008,2023-11-16,Combi,Viessmann,Model X,A,230V,No,,EA
CUST00197954,PROD002,2019-04-17,Combi,Worcester Bosch,Model X,C,230V,Yes,,EA
CUST00100865,PROD008,2020-04-16,System,Worcester Bosch,Model X,D,230V,No,,F22
CUST00169096,PROD003,2025-11-24,Combi,Ideal,Model X,A,230V,No,,F22
CUST00015228,PROD002,2018-12-06,Conventional,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00227647,PROD009,2024-06-05,System,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00020891,PROD005,2021-02-23,System,Viessmann,Model X,D,230V,No,,EA
CUST00036197,PROD003,2025-03-21,Conventional,Ideal,Model X,C,230V,Yes,,F22
CUST00169386,PROD007,2024-07-07,Conventional,Ideal,Model X,D,230V,Yes,,F75
CUST00242785,PROD004,2023-06-16,System,Worcester Bosch,Model X,C,230V,No,,F22
CUST00207940,PROD007,2018-07-03,System,Viessmann,Model X,C,230V,No,,F22
CUST00237120,PROD005,2026-06-27,Conventional,Ideal,Model X,D,230V,Yes,,None
CUST00083812,PROD008,2021-10-14,Conventional,Ideal,Model X,D,230V,No,,F22
CUST00106794,PROD002,2022-04-10,Combi,Baxi,Model X,A,230V,Yes,,F75
CUST00106458,PROD007,2018-12-22,Conventional,Ideal,Model X,C,230V,No,,EA
CUST00144354,PROD006,2024-11-13,Conventional,Vaillant,Model X,B,230V,No,,F22
CUST00113074,PROD004,2023-09-23,Combi,Vaillant,Model X,C,230V,No,,None
CUST00115741,PROD009,2022-12-27,System,Viessmann,Model X,C,230V,Yes,,EA
CUST00122463,PROD005,2025-11-14,System,Vaillant,Model X,B,230V,No,,F22
CUST00163522,PROD003,2021-10-29,Combi,Ideal,Model X,A,230V,No,,Ignition Failure
CUST00201798,PROD004,2019-01-15,Combi,Glow-worm,Model X,A,230V,Yes,,None
CUST00184677,PROD005,2021-01-18,System,Vaillant,Model X,C,230V,No,,EA
CUST00177721,PROD007,2018-09-09,System,Baxi,Model X,C,230V,Yes,,F22
CUST00178799,PROD007,2020-09-28,Conventional,Baxi,Model X,C,230V,No,,None
CUST00098713,PROD002,2023-01-02,Combi,Viessmann,Model X,B,230V,Yes,,EA
CUST00113198,PROD006,2026-02-03,System,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00224184,PROD008,2020-07-26,Conventional,Ideal,Model X,B,230V,Yes,,Ignition Failure
CUST00019840,PROD001,2020-12-09,System,Ideal,Model X,D,230V,No,,F75
CUST00025458,PROD002,2019-08-28,Combi,Worcester Bosch,Model X,D,230V,No,,F75
CUST00125096,PROD010,2022-05-13,Combi,Vaillant,Model X,C,230V,No,,F75
CUST00037049,PROD004,2024-10-15,System,Baxi,Model X,B,230V,No,,EA
CUST00178921,PROD008,2021-08-26,System,Viessmann,Model X,C,230V,Yes,,F22
CUST00109689,PROD001,2025-05-06,Conventional,Glow-worm,Model X,C,230V,Yes,,EA
CUST00139328,PROD005,2021-11-06,System,Viessmann,Model X,D,230V,No,,F75
CUST00111318,PROD001,2025-04-19,Conventional,Viessmann,Model X,B,230V,No,,Ignition Failure
CUST00253467,PROD008,2022-10-09,Conventional,Baxi,Model X,D,230V,Yes,,F75
CUST00222110,PROD007,2023-04-30,System,Baxi,Model X,D,230V,Yes,,F75
CUST00165062,PROD008,2021-02-28,Conventional,Ideal,Model X,C,230V,No,,EA
CUST00259017,PROD001,2023-01-20,System,Ideal,Model X,B,230V,No,,Ignition Failure
CUST00262910,PROD005,2018-02-22,System,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00016311,PROD008,2021-04-27,Combi,Glow-worm,Model X,D,230V,No,,EA
CUST00060318,PROD007,2019-05-25,Conventional,Viessmann,Model X,A,230V,Yes,,None
CUST00038506,PROD003,2022-11-04,Combi,Glow-worm,Model X,C,230V,Yes,,EA
CUST00186703,PROD010,2018-09-07,System,Viessmann,Model X,D,230V,Yes,,None
CUST00206919,PROD007,2022-05-07,Combi,Ideal,Model X,A,230V,No,,EA
CUST00155363,PROD002,2020-06-14,Combi,Baxi,Model X,A,230V,Yes,,Ignition Failure
CUST00236573,PROD002,2023-06-01,Combi,Viessmann,Model X,D,230V,Yes,,F22
CUST00158708,PROD002,2018-06-01,Conventional,Vaillant,Model X,C,230V,Yes,,Ignition Failure
CUST00201326,PROD003,2023-02-15,System,Worcester Bosch,Model X,C,230V,Yes,,Ignition Failure
CUST00141275,PROD002,2021-04-24,System,Worcester Bosch,Model X,A,230V,Yes,,F75
CUST00135822,PROD009,2022-11-06,Conventional,Baxi,Model X,A,230V,No,,Ignition Failure
CUST00104499,PROD007,2021-10-04,System,Viessmann,Model X,C,230V,No,,EA
CUST00181770,PROD005,2022-10-01,Conventional,Baxi,Model X,A,230V,No,,Ignition Failure
CUST00205746,PROD007,2019-05-01,Combi,Vaillant,Model X,D,230V,Yes,,None
CUST00057220,PROD001,2026-03-16,Combi,Ideal,Model X,D,230V,Yes,,None
CUST00124005,PROD003,2019-12-23,Conventional,Baxi,Model X,A,230V,Yes,,F22
CUST00041226,PROD005,2023-02-11,Combi,Glow-worm,Model X,C,230V,No,,Ignition Failure
CUST00053424,PROD007,2022-12-25,System,Worcester Bosch,Model X,A,230V,No,,Ignition Failure
CUST00019460,PROD010,2023-09-30,Conventional,Ideal,Model X,A,230V,Yes,,EA
CUST00054611,PROD006,2024-12-19,Combi,Viessmann,Model X,B,230V,No,,EA
CUST00133832,PROD010,2026-05-31,Combi,Vaillant,Model X,A,230V,No,,F75
CUST00086891,PROD004,2020-02-27,Combi,Vaillant,Model X,C,230V,Yes,,F22
CUST00139272,PROD010,2024-12-31,Combi,Baxi,Model X,D,230V,Yes,,EA
CUST00219443,PROD005,2024-06-15,System,Glow-worm,Model X,C,230V,Yes,,EA
CUST00267730,PROD005,2021-12-27,System,Viessmann,Model X,B,230V,Yes,,F75
CUST00266896,PROD008,2021-08-05,Conventional,Ideal,Model X,D,230V,Yes,,Ignition Failure
CUST00009155,PROD004,2025-01-03,Combi,Baxi,Model X,C,230V,Yes,,None
CUST00153573,PROD004,2026-04-24,System,Viessmann,Model X,A,230V,No,,F22
CUST00040573,PROD007,2025-02-08,Combi,Worcester Bosch,Model X,C,230V,No,,Ignition Failure
CUST00175343,PROD001,2024-03-15,System,Viessmann,Model X,B,230V,No,,Ignition Failure
CUST00077060,PROD004,2021-02-23,System,Vaillant,Model X,D,230V,No,,None
CUST00201707,PROD006,2022-06-27,System,Ideal,Model X,A,230V,Yes,,F22
CUST00064095,PROD002,2025-04-30,Combi,Baxi,Model X,D,230V,Yes,,F22
CUST00012734,PROD003,2021-04-01,System,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00046096,PROD002,2020-08-21,Conventional,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00017495,PROD002,2023-09-12,Combi,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00160218,PROD004,2019-05-25,Conventional,Baxi,Model X,D,230V,No,,Ignition Failure
CUST00164470,PROD003,2019-12-09,System,Ideal,Model X,C,230V,No,,EA
CUST00020189,PROD007,2020-12-15,System,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00132826,PROD002,2020-09-03,System,Ideal,Model X,C,230V,Yes,,Ignition Failure
CUST00192825,PROD006,2022-10-19,Conventional,Worcester Bosch,Model X,C,230V,No,,F75
CUST00217849,PROD003,2023-08-05,Conventional,Worcester Bosch,Model X,D,230V,No,,EA
CUST00047096,PROD005,2023-12-26,Combi,Ideal,Model X,B,230V,Yes,,Ignition Failure
CUST00140368,PROD008,2019-08-29,Conventional,Vaillant,Model X,B,230V,No,,None
CUST00128759,PROD002,2019-11-09,Conventional,Vaillant,Model X,B,230V,Yes,,F75
CUST00097949,PROD008,2018-11-03,Conventional,Viessmann,Model X,B,230V,No,,EA
CUST00216384,PROD003,2024-06-16,System,Ideal,Model X,A,230V,Yes,,F22
CUST00096622,PROD007,2023-09-13,System,Ideal,Model X,C,230V,Yes,,Ignition Failure
CUST00161472,PROD002,2021-11-27,System,Ideal,Model X,A,230V,No,,Ignition Failure
CUST00075334,PROD010,2026-03-11,Conventional,Glow-worm,Model X,C,230V,Yes,,Ignition Failure
CUST00242588,PROD001,2025-03-24,System,Ideal,Model X,B,230V,Yes,,None
CUST00013734,PROD008,2022-09-06,System,Worcester Bosch,Model X,D,230V,No,,EA
CUST00221376,PROD010,2021-08-11,Conventional,Glow-worm,Model X,C,230V,Yes,,F22
CUST00179630,PROD008,2018-01-10,System,Glow-worm,Model X,B,230V,Yes,,EA
CUST00038957,PROD003,2025-01-07,Combi,Ideal,Model X,D,230V,No,,Ignition Failure
CUST00207210,PROD004,2018-10-02,Conventional,Ideal,Model X,D,230V,No,,F22
CUST00230210,PROD009,2020-06-22,Combi,Glow-worm,Model X,D,230V,Yes,,None
CUST00140925,PROD008,2022-09-12,Conventional,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00184243,PROD009,2025-05-09,System,Baxi,Model X,A,230V,Yes,,EA
CUST00127753,PROD005,2023-03-03,Combi,Viessmann,Model X,C,230V,Yes,,None
CUST00104679,PROD001,2021-10-02,Combi,Ideal,Model X,D,230V,Yes,,F22
CUST00148471,PROD004,2018-03-31,Combi,Glow-worm,Model X,B,230V,Yes,,Ignition Failure
CUST00009376,PROD008,2025-10-02,System,Baxi,Model X,B,230V,Yes,,EA
CUST00035027,PROD005,2024-02-02,Conventional,Vaillant,Model X,D,230V,No,,F22
CUST00073049,PROD007,2025-08-02,Combi,Worcester Bosch,Model X,B,230V,No,,None
CUST00083896,PROD009,2026-04-11,Combi,Baxi,Model X,D,230V,Yes,,F22
CUST00008641,PROD005,2019-12-18,Conventional,Viessmann,Model X,C,230V,Yes,,F75
CUST00028597,PROD002,2023-02-10,Conventional,Vaillant,Model X,C,230V,Yes,,EA
CUST00123205,PROD004,2023-01-16,Combi,Vaillant,Model X,C,230V,No,,F75
CUST00140717,PROD006,2025-07-15,Combi,Worcester Bosch,Model X,B,230V,Yes,,F75
CUST00147719,PROD009,2021-03-30,Conventional,Baxi,Model X,A,230V,No,,F75
CUST00088304,PROD002,2020-02-29,Conventional,Baxi,Model X,A,230V,Yes,,F75
CUST00107363,PROD007,2020-09-21,System,Worcester Bosch,Model X,C,230V,No,,Ignition Failure
CUST00069617,PROD006,2024-11-01,Conventional,Ideal,Model X,A,230V,Yes,,None
CUST00249255,PROD008,2025-10-17,System,Glow-worm,Model X,D,230V,No,,EA
CUST00007168,PROD003,2024-06-08,Conventional,Glow-worm,Model X,A,230V,Yes,,F75
CUST00039665,PROD005,2024-08-08,Combi,Vaillant,Model X,A,230V,No,,None
CUST00227777,PROD010,2021-01-14,Combi,Vaillant,Model X,C,230V,Yes,,F22
CUST00239632,PROD007,2024-05-08,System,Ideal,Model X,A,230V,Yes,,None
CUST00244620,PROD009,2018-02-08,Combi,Vaillant,Model X,B,230V,No,,F22
CUST00173416,PROD001,2026-06-30,System,Vaillant,Model X,C,230V,Yes,,F22
CUST00054763,PROD008,2021-04-06,Combi,Viessmann,Model X,B,230V,No,,Ignition Failure
CUST00225806,PROD001,2025-05-31,Combi,Worcester Bosch,Model X,C,230V,No,,F22
CUST00211253,PROD004,2018-12-09,Combi,Vaillant,Model X,A,230V,No,,EA
CUST00031120,PROD009,2018-05-06,Conventional,Worcester Bosch,Model X,C,230V,No,,F22
CUST00181903,PROD007,2020-04-19,System,Glow-worm,Model X,D,230V,No,,F75
CUST00178880,PROD003,2019-02-10,Combi,Vaillant,Model X,B,230V,Yes,,None
CUST00263234,PROD003,2020-05-26,Conventional,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00055515,PROD010,2021-07-20,Combi,Baxi,Model X,D,230V,Yes,,F75
CUST00064434,PROD002,2025-08-06,Combi,Worcester Bosch,Model X,A,230V,No,,EA
CUST00057532,PROD007,2021-11-10,System,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00267272,PROD006,2022-01-08,Conventional,Vaillant,Model X,D,230V,No,,EA
CUST00089186,PROD001,2020-09-11,Conventional,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00153098,PROD004,2024-04-05,System,Baxi,Model X,C,230V,No,,Ignition Failure
CUST00220715,PROD010,2019-01-02,System,Ideal,Model X,C,230V,Yes,,F75
CUST00053885,PROD007,2023-02-15,Conventional,Vaillant,Model X,D,230V,Yes,,F22
CUST00037406,PROD003,2022-07-17,Combi,Vaillant,Model X,B,230V,Yes,,F22
CUST00017879,PROD005,2022-11-29,Conventional,Worcester Bosch,Model X,C,230V,No,,F22
CUST00216802,PROD006,2019-06-07,Conventional,Glow-worm,Model X,C,230V,No,,F22
CUST00125888,PROD007,2024-01-13,System,Vaillant,Model X,C,230V,Yes,,F75
CUST00132044,PROD001,2024-03-15,Combi,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00112179,PROD009,2025-09-03,Combi,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00066473,PROD001,2025-10-05,Combi,Vaillant,Model X,C,230V,No,,F75
CUST00023482,PROD009,2024-10-01,Combi,Vaillant,Model X,C,230V,Yes,,Ignition Failure
CUST00212513,PROD003,2022-04-22,Combi,Glow-worm,Model X,B,230V,No,,EA
CUST00102234,PROD002,2023-02-04,Conventional,Viessmann,Model X,D,230V,Yes,,None
CUST00056142,PROD008,2019-07-17,Conventional,Vaillant,Model X,D,230V,Yes,,Ignition Failure
CUST00013843,PROD010,2019-01-15,Combi,Ideal,Model X,B,230V,Yes,,None
CUST00101609,PROD005,2024-10-12,Combi,Viessmann,Model X,C,230V,Yes,,Ignition Failure
CUST00069429,PROD005,2025-05-20,System,Worcester Bosch,Model X,D,230V,No,,F22
CUST00005081,PROD009,2023-08-10,System,Ideal,Model X,D,230V,Yes,,EA
CUST00003506,PROD009,2024-11-17,System,Baxi,Model X,C,230V,No,,F75
CUST00074822,PROD002,2025-04-26,Combi,Vaillant,Model X,D,230V,No,,F75
CUST00136959,PROD001,2019-11-23,System,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00103624,PROD010,2019-09-27,Conventional,Glow-worm,Model X,C,230V,No,,F22
CUST00192780,PROD001,2019-03-29,Conventional,Baxi,Model X,B,230V,No,,None
CUST00262189,PROD001,2021-04-15,Conventional,Baxi,Model X,A,230V,No,,EA
CUST00257623,PROD005,2019-12-17,System,Ideal,Model X,B,230V,No,,F75
CUST00265802,PROD004,2024-02-05,Combi,Vaillant,Model X,C,230V,No,,EA
CUST00171885,PROD009,2022-08-30,Conventional,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00195728,PROD005,2018-02-04,System,Worcester Bosch,Model X,A,230V,No,,EA
