customer_id,city,pincode,region,terrian
CUST00262488,Glasgow,PC7182,North West,Urban
CUST00060712,Leeds,PC1161,Yorkshire,Rural
CUST00097243,Bristol,PC4671,London,Suburban
CUST00014704,Sheffield,PC8872,North East,Rural
CUST00083268,Southampton,PC4653,Scotland,Coastal
CUST00156546,Bristol,PC9037,Wales,Urban
CUST00250901,Leeds,PC3169,London,Rural
CUST00071590,London,PC3073,South East,Rural
CUST00122243,Southampton,PC9080,South West,Suburban
CUST00220866,Glasgow,PC8222,South West,Rural
CUST00232051,Southampton,PC9522,North West,Coastal
CUST00247822,Bristol,PC8270,Scotland,Coastal
CUST00268215,London,PC9390,Yorkshire,Suburban
CUST00094224,Birmingham,PC4849,Yorkshire,Coastal
CUST00211378,Sheffield,PC9356,South East,Rural
CUST00243977,Manchester,PC5269,Midlands,Urban
CUST00055830,Glasgow,PC8784,North East,Coastal
CUST00267490,Leeds,PC4647,North East,Rural
CUST00170268,Newcastle,PC7102,South West,Urban
CUST00054916,Newcastle,PC3915,North West,Suburban
CUST00069498,Sheffield,PC5222,Scotland,Suburban
CUST00092640,Bristol,PC5368,London,Urban
CUST00242867,Birmingham,PC4022,Scotland,Coastal
CUST00148664,Leeds,PC6480,London,Suburban
CUST00056136,Bristol,PC4968,Yorkshire,Rural
CUST00029576,London,PC5787,North East,Urban
CUST00242039,Birmingham,PC4578,South West,Urban
CUST00046717,Liverpool,PC2498,Scotland,Urban
CUST00129745,Liverpool,PC4898,London,Suburban
CUST00133664,Bristol,PC2671,Midlands,Urban
CUST00030313,Leeds,PC7094,Scotland,Urban
CUST00025842,Glasgow,PC8420,Wales,Rural
CUST00138397,Southampton,PC9019,South East,Urban
CUST00247522,Bristol,PC7975,London,Suburban
CUST00189246,London,PC8980,North East,Coastal
CUST00067171,Birmingham,PC8592,North East,Coastal
CUST00039600,Manchester,PC4208,South West,Urban
CUST00070544,Liverpool,PC2418,Midlands,Rural
CUST00050881,Southampton,PC7890,North East,Suburban
CUST00056329,Liverpool,PC4784,South West,Rural
CUST00197789,Birmingham,PC3826,Scotland,Urban
CUST00113663,Southampton,PC4898,London,Urban
CUST00255751,Southampton,PC7401,London,Urban
CUST00220540,Sheffield,PC3295,Scotland,Rural
CUST00069658,Southampton,PC9655,Midlands,Rural
CUST00202387,Liverpool,PC6216,Scotland,Rural
CUST00267282,Southampton,PC8653,Midlands,Urban
CUST00230093,Bristol,PC2152,South West,Coastal
CUST00090482,Manchester,PC2438,South East,Rural
CUST00212712,Glasgow,PC5104,Wales,Rural
CUST00096737,Liverpool,PC9103,South West,Rural
CUST00132328,Bristol,PC4617,Midlands,Coastal
CUST00197693,Bristol,PC1199,North East,Coastal
CUST00104659,Liverpool,PC5693,Scotland,Rural
CUST00199201,London,PC3933,Scotland,Suburban
CUST00007115,Sheffield,PC8502,North West,Urban
CUST00108078,London,PC3293,Wales,Coastal
CUST00095987,Liverpool,PC3047,North East,Coastal
CUST00045961,Southampton,PC9957,Wales,Rural
CUST00085504,Newcastle,PC8840,London,Urban
CUST00105850,Liverpool,PC5768,Midlands,Rural
CUST00013996,Liverpool,PC7588,South West,Coastal
CUST00154504,Leeds,PC6636,Scotland,Suburban
CUST00105760,Birmingham,PC3552,South East,Urban
CUST00067097,Birmingham,PC7626,Scotland,Urban
CUST00074676,Sheffield,PC1084,Wales,Urban
CUST00218407,Manchester,PC7830,Yorkshire,Coastal
CUST00252380,Birmingham,PC3784,South East,Rural
CUST00192196,Liverpool,PC8738,Wales,Rural
CUST00093783,Bristol,PC5473,South West,Urban
CUST00028311,London,PC5129,South East,Coastal
CUST00186381,Bristol,PC5767,Yorkshire,Suburban
CUST00056337,London,PC8251,Yorkshire,Coastal
CUST00184001,Manchester,PC5425,Scotland,Suburban
CUST00210357,Manchester,PC5461,Midlands,Rural
CUST00207246,London,PC7789,South East,Coastal
CUST00254838,Newcastle,PC6469,South West,Suburban
CUST00127598,Newcastle,PC1283,North West,Suburban
CUST00058749,Newcastle,PC5913,Wales,Suburban
CUST00021467,Leeds,PC5622,North East,Suburban
CUST00152156,Liverpool,PC9665,Yorkshire,Suburban
CUST00235717,Sheffield,PC8808,South West,Coastal
CUST00055811,Bristol,PC9931,Yorkshire,Urban
CUST00078684,Manchester,PC8160,Scotland,Rural
CUST00209764,Glasgow,PC3229,London,Urban
CUST00173225,Glasgow,PC7803,Scotland,Rural
CUST00249490,London,PC1187,South East,Suburban
CUST00206814,Glasgow,PC1421,London,Suburban
CUST00062785,Birmingham,PC5791,North East,Rural
CUST00049656,Sheffield,PC7973,Midlands,Rural
CUST00090091,Bristol,PC9867,Wales,Suburban
CUST00108845,Birmingham,PC7281,South East,Urban
CUST00175023,Leeds,PC7551,Midlands,Rural
CUST00073125,Birmingham,PC4642,Yorkshire,Suburban
CUST00050143,Glasgow,PC5563,South West,Urban
CUST00177545,Newcastle,PC4866,Midlands,Rural
CUST00253804,Birmingham,PC2883,South West,Coastal
CUST00200543,Manchester,PC9446,North East,Rural
CUST00084392,Bristol,PC2401,London,Rural
CUST00188445,Bristol,PC2020,South West,Suburban
CUST00163315,London,PC8412,South West,Coastal
CUST00068466,Manchester,PC5644,North East,Rural
CUST00155835,Leeds,PC7824,Scotland,Urban
CUST00055755,Newcastle,PC5578,Wales,Urban
CUST00219112,Leeds,PC9224,Wales,Coastal
CUST00063871,Glasgow,PC2905,North West,Coastal
CUST00151472,Southampton,PC4797,South West,Coastal
CUST00185627,Southampton,PC2627,Scotland,Urban
CUST00071586,Sheffield,PC3615,Scotland,Rural
CUST00024901,Manchester,PC5118,Yorkshire,Coastal
CUST00137305,Sheffield,PC2185,South West,Urban
CUST00037299,Liverpool,PC7093,London,Urban
CUST00168223,Newcastle,PC2480,North East,Coastal
CUST00096823,Liverpool,PC4638,North West,Rural
CUST00002824,Bristol,PC8360,Midlands,Urban
CUST00013948,Glasgow,PC1941,London,Urban
CUST00085860,Manchester,PC3138,North East,Suburban
CUST00258596,Glasgow,PC9715,Scotland,Rural
CUST00029323,Bristol,PC8261,Yorkshire,Urban
CUST00234562,Bristol,PC7869,North East,Rural
CUST00073860,Leeds,PC5092,South East,Coastal
CUST00191469,Liverpool,PC1495,Scotland,Coastal
CUST00035788,Liverpool,PC6706,South East,Urban
CUST00038993,Southampton,PC6345,Yorkshire,Urban
CUST00109778,Liverpool,PC5728,North West,Coastal
CUST00025679,Southampton,PC1490,Scotland,Suburban
CUST00003033,Glasgow,PC7042,South West,Urban
CUST00242574,Liverpool,PC8358,South East,Rural
CUST00075395,Leeds,PC3396,Scotland,Coastal
CUST00215635,Bristol,PC5942,Scotland,Suburban
CUST00100757,Southampton,PC1011,Scotland,Coastal
CUST00236322,Newcastle,PC5945,South West,Coastal
CUST00146381,Manchester,PC8513,South West,Rural
CUST00252710,Newcastle,PC3491,Midlands,Urban
CUST00206822,Birmingham,PC8850,North East,Suburban
CUST00204162,Southampton,PC4125,South West,Urban
CUST00103433,London,PC6494,Wales,Urban
CUST00258367,Newcastle,PC4099,South East,Rural
CUST00269429,London,PC2066,South West,Rural
CUST00075205,Leeds,PC4597,South West,Urban
CUST00232581,Newcastle,PC2815,London,Suburban
CUST00217576,Leeds,PC2012,North East,Urban
CUST00076374,London,PC7693,Wales,Suburban
CUST00077275,Glasgow,PC3277,South West,Suburban
CUST00110262,Sheffield,PC1232,Wales,Urban
CUST00206433,Sheffield,PC8194,South East,Coastal
CUST00005153,Sheffield,PC2531,Scotland,Coastal
CUST00125091,Glasgow,PC2665,Yorkshire,Coastal
CUST00194793,London,PC5624,North West,Coastal
CUST00078151,Newcastle,PC8509,Wales,Coastal
CUST00065266,Manchester,PC5287,South West,Coastal
CUST00089565,Liverpool,PC7082,North East,Rural
CUST00083697,Glasgow,PC2439,Yorkshire,Urban
CUST00266004,London,PC2227,Wales,Coastal
CUST00027157,Bristol,PC2700,Yorkshire,Suburban
CUST00097437,London,PC4702,Midlands,Coastal
CUST00015643,Liverpool,PC2370,Scotland,Coastal
CUST00131573,Glasgow,PC9075,South West,Urban
CUST00085845,London,PC7400,Midlands,Coastal
CUST00234420,Glasgow,PC4063,South East,Rural
CUST00207652,Manchester,PC6523,London,Rural
CUST00244581,Glasgow,PC3340,Yorkshire,Rural
CUST00008628,Southampton,PC3415,South West,Suburban
CUST00081366,Southampton,PC4643,Wales,Urban
CUST00058331,Sheffield,PC9218,Yorkshire,Suburban
CUST00123310,Bristol,PC9430,North West,Coastal
CUST00107784,London,PC2369,North West,Urban
CUST00067693,Bristol,PC3080,North West,Urban
CUST00085000,Southampton,PC3428,London,Urban
CUST00168372,Manchester,PC4893,Yorkshire,Urban
CUST00024005,Liverpool,PC8712,London,Suburban
CUST00131159,Birmingham,PC3637,South West,Urban
CUST00087637,Liverpool,PC3148,North West,Coastal
CUST00015026,Newcastle,PC9537,Scotland,Rural
CUST00097908,Southampton,PC6120,North West,Rural
CUST00270209,Bristol,PC7032,Yorkshire,Rural
CUST00029753,London,PC5298,North West,Suburban
CUST00164238,Birmingham,PC3572,Yorkshire,Rural
CUST00075524,Leeds,PC7129,Yorkshire,Coastal
CUST00223557,Glasgow,PC1873,London,Urban
CUST00054671,Liverpool,PC6654,North East,Suburban
CUST00222200,Newcastle,PC2400,Wales,Suburban
CUST00257300,London,PC5061,South East,Urban
CUST00069063,Sheffield,PC2322,Yorkshire,Urban
CUST00026429,Manchester,PC9304,Wales,Rural
CUST00078582,Glasgow,PC6916,Wales,Urban
CUST00084011,Sheffield,PC7112,Scotland,Coastal
CUST00224093,Sheffield,PC6190,North West,Suburban
CUST00020255,Newcastle,PC2348,North East,Coastal
CUST00148480,Manchester,PC9351,Yorkshire,Urban
CUST00230220,Glasgow,PC8601,London,Coastal
CUST00244853,Southampton,PC5927,Midlands,Rural
CUST00009583,Liverpool,PC3966,South East,Suburban
CUST00084121,Leeds,PC2701,South West,Coastal
CUST00044650,Leeds,PC1438,North West,Suburban
CUST00100891,Newcastle,PC2383,South West,Coastal
CUST00156352,Glasgow,PC1962,Scotland,Coastal
CUST00074593,Leeds,PC9409,North East,Urban
CUST00039256,Leeds,PC2059,Wales,Suburban
CUST00073875,Leeds,PC1152,Scotland,Coastal
CUST00015147,Newcastle,PC5878,North East,Coastal
CUST00119082,Newcastle,PC1316,South West,Urban
CUST00204154,Sheffield,PC8799,London,Coastal
CUST00209196,Bristol,PC8378,Midlands,Urban
CUST00234475,London,PC9071,Yorkshire,Suburban
CUST00099200,London,PC6718,Wales,Suburban
CUST00256323,Birmingham,PC5752,South West,Coastal
CUST00208070,Leeds,PC1236,Yorkshire,Coastal
CUST00023410,Liverpool,PC6309,Scotland,Coastal
CUST00112854,Glasgow,PC2980,Midlands,Suburban
CUST00125220,Liverpool,PC9623,South West,Urban
CUST00194451,Manchester,PC4067,South East,Coastal
CUST00028182,Leeds,PC9126,North East,Suburban
CUST00174663,Leeds,PC2745,Midlands,Urban
CUST00205580,Newcastle,PC4537,London,Rural
CUST00139471,Birmingham,PC7859,South East,Coastal
CUST00114619,Leeds,PC2534,Midlands,Urban
CUST00191528,Leeds,PC3612,Wales,Suburban
CUST00208382,Bristol,PC7139,South West,Coastal
CUST00008637,Bristol,PC8960,Scotland,Rural
CUST00077610,Birmingham,PC1415,North West,Rural
CUST00127553,Liverpool,PC9779,Scotland,Coastal
CUST00091176,London,PC6648,Yorkshire,Coastal
CUST00104929,Bristol,PC6201,Scotland,Urban
CUST00145825,Leeds,PC1954,Scotland,Urban
CUST00044484,Sheffield,PC5933,Scotland,Rural
CUST00065823,Liverpool,PC7254,South West,Coastal
CUST00229404,Sheffield,PC8808,London,Urban
CUST00070623,Bristol,PC1077,Midlands,Suburban
CUST00093982,Southampton,PC9282,Scotland,Rural
CUST00175570,Manchester,PC1618,Yorkshire,Suburban
CUST00014209,Liverpool,PC3143,North West,Urban
CUST00031552,Newcastle,PC5636,South East,Rural
CUST00158039,Bristol,PC5216,South West,Urban
CUST00107493,London,PC4322,London,Urban
CUST00176480,London,PC5797,Midlands,Coastal
CUST00091534,Manchester,PC4092,London,Rural
CUST00039202,Leeds,PC1157,South West,Urban
CUST00171040,Newcastle,PC7854,Yorkshire,Suburban
CUST00140250,Newcastle,PC7937,London,Rural
CUST00011363,Glasgow,PC8967,North West,Urban
CUST00086624,Bristol,PC1294,Wales,Rural
CUST00164827,Southampton,PC4232,London,Coastal
CUST00198661,Manchester,PC6155,South West,Urban
CUST00023736,Birmingham,PC6301,South East,Suburban
CUST00151836,London,PC5382,South West,Rural
CUST00202158,Glasgow,PC1382,Scotland,Suburban
CUST00260411,Sheffield,PC5721,South East,Urban
CUST00259514,Leeds,PC8074,South West,Suburban
CUST00031611,Liverpool,PC8567,North East,Suburban
CUST00049378,London,PC6296,South West,Urban
CUST00214099,Leeds,PC5324,North East,Suburban
CUST00178242,Newcastle,PC7769,Yorkshire,Rural
CUST00254673,Liverpool,PC5157,London,Rural
CUST00261437,London,PC7781,Midlands,Rural
CUST00210856,Leeds,PC1533,Wales,Urban
CUST00148752,Birmingham,PC8225,Midlands,Coastal
CUST00206881,Sheffield,PC4309,South West,Suburban
CUST00149590,Bristol,PC1069,Scotland,Rural
CUST00157773,Leeds,PC4152,North West,Urban
CUST00092598,London,PC1454,North East,Suburban
CUST00265114,London,PC7810,Midlands,Suburban
CUST00043424,Bristol,PC5094,Midlands,Rural
CUST00043248,Bristol,PC8615,Midlands,Coastal
CUST00011024,Liverpool,PC9620,Scotland,Coastal
CUST00233748,Bristol,PC9777,South West,Coastal
CUST00023682,Birmingham,PC6909,South West,Suburban
CUST00001229,Sheffield,PC7926,Wales,Suburban
CUST00023084,Southampton,PC4502,Midlands,Coastal
CUST00189211,London,PC8517,South West,Suburban
CUST00251266,Glasgow,PC4132,South East,Coastal
CUST00260782,Southampton,PC9279,South East,Coastal
CUST00061191,Bristol,PC2288,North West,Suburban
CUST00070533,Liverpool,PC8138,Wales,Suburban
CUST00158125,Leeds,PC6916,South East,Urban
CUST00167230,Liverpool,PC5583,Wales,Coastal
CUST00066677,Leeds,PC3623,South West,Coastal
CUST00231908,London,PC6372,South West,Coastal
CUST00054059,Southampton,PC9276,Midlands,Urban
CUST00072775,London,PC3739,London,Suburban
CUST00153622,London,PC3922,South West,Rural
CUST00106515,Liverpool,PC8131,Scotland,Suburban
CUST00229898,Sheffield,PC9763,London,Rural
CUST00102850,Glasgow,PC6549,Scotland,Suburban
CUST00245036,Bristol,PC3575,Wales,Urban
CUST00017496,Leeds,PC8556,South West,Coastal
CUST00041120,Liverpool,PC1694,South West,Urban
CUST00021063,Liverpool,PC7609,Yorkshire,Urban
CUST00099293,Liverpool,PC4088,North West,Rural
CUST00137402,Liverpool,PC9652,North East,Suburban
CUST00047042,Liverpool,PC3510,North East,Suburban
CUST00098832,Sheffield,PC5349,South East,Coastal
CUST00210019,Bristol,PC5428,Wales,Rural
CUST00229766,Manchester,PC5784,North East,Rural
CUST00063334,Manchester,PC4410,South East,Rural
CUST00223508,Manchester,PC3783,North East,Urban
CUST00267289,Birmingham,PC5506,Midlands,Rural
CUST00096959,Glasgow,PC5799,London,Coastal
CUST00195040,Manchester,PC6993,London,Urban
CUST00258218,Leeds,PC5860,Wales,Urban
CUST00253723,Bristol,PC5232,South West,Rural
CUST00212262,Manchester,PC1489,North West,Suburban
CUST00102982,Birmingham,PC6819,Midlands,Rural
CUST00016016,Leeds,PC7512,Scotland,Rural
CUST00125971,Leeds,PC4524,South East,Coastal
CUST00264812,Liverpool,PC5907,South West,Coastal
CUST00217708,Southampton,PC7043,Wales,Coastal
CUST00027294,Southampton,PC1613,South East,Rural
CUST00101555,Newcastle,PC7031,South West,Rural
CUST00189817,Leeds,PC2890,North East,Rural
CUST00043628,Glasgow,PC8212,South West,Suburban
CUST00168571,London,PC2784,Scotland,Rural
CUST00213431,London,PC9477,South West,Urban
CUST00085013,Newcastle,PC3577,London,Coastal
CUST00052202,Newcastle,PC8982,North West,Urban
CUST00134343,London,PC2275,North East,Rural
CUST00070370,Glasgow,PC8267,Yorkshire,Rural
CUST00008322,Bristol,PC4355,North West,Coastal
CUST00098737,Leeds,PC2485,Midlands,Coastal
CUST00167149,Birmingham,PC2618,Scotland,Coastal
CUST00005754,Bristol,PC4694,North East,Urban
CUST00129483,Bristol,PC1486,Midlands,Urban
CUST00194084,Sheffield,PC3151,Yorkshire,Rural
CUST00120332,Southampton,PC1908,North East,Rural
CUST00257281,Newcastle,PC8583,South West,Urban
CUST00262528,Liverpool,PC9035,Wales,Suburban
CUST00033545,Sheffield,PC1935,North East,Suburban
CUST00115087,Birmingham,PC8021,South East,Urban
CUST00175006,Sheffield,PC1863,Yorkshire,Urban
CUST00225924,Glasgow,PC9125,North West,Suburban
CUST00102640,Liverpool,PC3478,London,Urban
CUST00145910,Manchester,PC9857,Scotland,Suburban
CUST00126102,Liverpool,PC7201,Scotland,Suburban
CUST00211499,Glasgow,PC7245,Yorkshire,Suburban
CUST00040351,Bristol,PC8639,South West,Urban
CUST00144404,Liverpool,PC8818,South West,Coastal
CUST00206178,Manchester,PC9704,Yorkshire,Rural
CUST00243488,Manchester,PC4385,North West,Urban
CUST00259338,Sheffield,PC3943,Yorkshire,Coastal
CUST00165051,Glasgow,PC3913,South West,Suburban
CUST00218708,Bristol,PC9679,Wales,Rural
CUST00219721,Leeds,PC8158,London,Urban
CUST00104489,Glasgow,PC8203,Wales,Urban
CUST00071901,Glasgow,PC3871,London,Urban
CUST00262776,Manchester,PC2169,South West,Urban
CUST00075431,Manchester,PC6803,Wales,Coastal
CUST00043359,Glasgow,PC2266,Yorkshire,Suburban
CUST00065836,Newcastle,PC1713,Scotland,Rural
CUST00153489,Southampton,PC4795,Wales,Coastal
CUST00080673,Leeds,PC7792,Scotland,Rural
CUST00071775,Birmingham,PC9497,South West,Urban
CUST00264967,Southampton,PC6167,South West,Suburban
CUST00151539,Liverpool,PC6107,North West,Suburban
CUST00226410,Southampton,PC9414,Yorkshire,Suburban
CUST00165959,Glasgow,PC5587,South East,Suburban
CUST00022138,Glasgow,PC1592,North East,Coastal
CUST00193471,Birmingham,PC9772,London,Rural
CUST00142745,London,PC5291,Wales,Rural
CUST00156597,Sheffield,PC5028,Scotland,Urban
CUST00067433,Southampton,PC3661,London,Suburban
CUST00178901,Liverpool,PC9105,Yorkshire,Suburban
CUST00112235,Bristol,PC6651,North East,Suburban
CUST00078291,Birmingham,PC5951,Yorkshire,Coastal
CUST00192981,Liverpool,PC7073,Scotland,Suburban
CUST00092676,Newcastle,PC7193,Yorkshire,Coastal
CUST00253879,Southampton,PC9968,North East,Coastal
CUST00127792,Manchester,PC6160,Scotland,Coastal
CUST00262629,Birmingham,PC8446,North West,Urban
CUST00103602,Glasgow,PC6917,London,Rural
CUST00259964,Glasgow,PC9389,Scotland,Rural
CUST00222158,Sheffield,PC4706,South East,Urban
CUST00147014,London,PC8573,South East,Coastal
CUST00093990,Liverpool,PC3441,Midlands,Urban
CUST00119277,Liverpool,PC1808,South West,Coastal
CUST00167168,Southampton,PC9544,Yorkshire,Urban
CUST00103300,Liverpool,PC2477,North West,Rural
CUST00108084,Manchester,PC6001,London,Rural
CUST00185429,Liverpool,PC7483,South West,Suburban
CUST00254776,Sheffield,PC1202,Scotland,Rural
CUST00139968,Southampton,PC1767,North West,Urban
CUST00001658,Southampton,PC2533,Midlands,Coastal
CUST00068269,Glasgow,PC3013,Yorkshire,Rural
CUST00034384,Southampton,PC9546,London,Coastal
CUST00104006,Leeds,PC3591,North East,Urban
CUST00112352,Liverpool,PC6233,Wales,Rural
CUST00147957,Manchester,PC8741,North West,Coastal
CUST00110757,Southampton,PC2820,Scotland,Rural
CUST00168466,Liverpool,PC7294,South East,Coastal
CUST00183555,Southampton,PC8222,Scotland,Coastal
CUST00086880,Glasgow,PC2949,North East,Rural
CUST00170569,Glasgow,PC5926,Yorkshire,Coastal
CUST00209438,Bristol,PC4840,Wales,Coastal
CUST00254179,Manchester,PC9407,South West,Coastal
CUST00126382,London,PC2466,North West,Rural
CUST00004881,Liverpool,PC3030,Yorkshire,Urban
CUST00228054,Manchester,PC1650,Wales,Coastal
CUST00263457,Sheffield,PC9288,North East,Suburban
CUST00249114,Leeds,PC2823,South West,Urban
CUST00249499,Southampton,PC6071,Wales,Coastal
CUST00086612,London,PC2235,South East,Suburban
CUST00172422,Bristol,PC8031,South East,Rural
CUST00199672,Newcastle,PC6448,North West,Suburban
CUST00215223,Manchester,PC4200,North East,Urban
CUST00046291,Southampton,PC7271,Yorkshire,Suburban
CUST00010020,Glasgow,PC9737,Midlands,Suburban
CUST00131621,Sheffield,PC3011,London,Coastal
CUST00144564,London,PC9809,Midlands,Suburban
CUST00024553,Newcastle,PC1393,Scotland,Suburban
CUST00092089,Leeds,PC5297,Scotland,Urban
CUST00040882,Birmingham,PC8865,Scotland,Urban
CUST00159964,Newcastle,PC6229,Scotland,Urban
CUST00182910,Southampton,PC4783,Yorkshire,Rural
CUST00134263,Bristol,PC9347,Wales,Coastal
CUST00259521,Glasgow,PC3484,Scotland,Urban
CUST00063299,Glasgow,PC7772,North West,Coastal
CUST00269787,Liverpool,PC7925,Yorkshire,Rural
CUST00238035,Manchester,PC5128,North East,Coastal
CUST00078532,Southampton,PC6496,Yorkshire,Urban
CUST00113559,Sheffield,PC7675,London,Rural
CUST00194772,Bristol,PC6690,North East,Rural
CUST00153208,London,PC2035,North East,Coastal
CUST00004039,Leeds,PC7646,North East,Suburban
CUST00009520,Bristol,PC9907,Yorkshire,Rural
CUST00155995,Birmingham,PC6807,South East,Rural
CUST00109022,Southampton,PC7514,South West,Rural
CUST00095880,London,PC5555,London,Urban
CUST00240507,Manchester,PC5677,North West,Urban
CUST00128458,Newcastle,PC2986,North East,Rural
CUST00024974,Newcastle,PC1617,Yorkshire,Urban
CUST00169425,Southampton,PC8067,London,Urban
CUST00094222,Sheffield,PC6386,Midlands,Urban
CUST00207844,Liverpool,PC3342,Wales,Rural
CUST00009143,Newcastle,PC1684,South East,Suburban
CUST00100376,Manchester,PC7804,London,Urban
CUST00215829,Birmingham,PC4636,Wales,Coastal
CUST00065322,Birmingham,PC3768,South East,Rural
CUST00123321,Manchester,PC1579,North East,Suburban
CUST00106519,Liverpool,PC4761,Scotland,Urban
CUST00269324,Southampton,PC2706,Wales,Coastal
CUST00166389,Liverpool,PC8601,North East,Urban
CUST00100965,Birmingham,PC3197,North East,Coastal
CUST00024452,Bristol,PC6958,North West,Rural
CUST00056148,London,PC5920,North West,Urban
CUST00065203,Sheffield,PC9395,Wales,Coastal
CUST00092919,London,PC3382,London,Suburban
CUST00148251,Manchester,PC5212,North East,Urban
CUST00050772,Southampton,PC4858,Midlands,Rural
CUST00038652,Bristol,PC1118,Scotland,Urban
CUST00185970,Newcastle,PC8210,Scotland,Suburban
CUST00154407,Manchester,PC8421,Midlands,Suburban
CUST00063562,Leeds,PC3574,Scotland,Coastal
CUST00009883,Birmingham,PC9250,Midlands,Coastal
CUST00103091,Sheffield,PC6733,North East,Suburban
CUST00131081,Newcastle,PC4603,Scotland,Rural
CUST00125598,Bristol,PC6424,Yorkshire,Urban
CUST00264735,Newcastle,PC6789,Midlands,Suburban
CUST00252427,Leeds,PC8005,Scotland,Coastal
CUST00086775,Southampton,PC7805,North East,Coastal
CUST00210249,Bristol,PC4946,North West,Suburban
CUST00254463,Leeds,PC1101,North West,Urban
CUST00062738,Leeds,PC5416,North West,Suburban
CUST00206434,Southampton,PC4129,Yorkshire,Suburban
CUST00187228,Bristol,PC6326,Midlands,Rural
CUST00081120,Southampton,PC1149,South East,Suburban
CUST00239415,Leeds,PC5323,Wales,Coastal
CUST00097863,Bristol,PC9365,South West,Suburban
CUST00022324,Manchester,PC8298,Wales,Coastal
CUST00232282,Southampton,PC4212,London,Rural
CUST00218044,London,PC6634,North West,Urban
CUST00197250,Glasgow,PC2263,North East,Coastal
CUST00106978,Newcastle,PC8142,South West,Urban
CUST00087269,London,PC6015,Midlands,Suburban
CUST00113947,Bristol,PC6317,Midlands,Rural
CUST00148512,Birmingham,PC3287,South West,Rural
CUST00183249,Birmingham,PC5685,South West,Suburban
CUST00192523,Manchester,PC8362,Midlands,Coastal
CUST00007903,Liverpool,PC3864,Midlands,Coastal
CUST00201937,Southampton,PC4483,Midlands,Urban
CUST00142291,Glasgow,PC7686,South East,Urban
CUST00123160,Southampton,PC5711,Wales,Rural
CUST00156348,Liverpool,PC9067,Scotland,Coastal
CUST00227198,Sheffield,PC2599,North East,Coastal
CUST00162110,Bristol,PC7782,Midlands,Suburban
CUST00100796,Newcastle,PC5033,North West,Coastal
CUST00121670,Liverpool,PC1773,London,Urban
CUST00003503,Manchester,PC7320,South West,Coastal
CUST00047134,Glasgow,PC8305,Yorkshire,Suburban
CUST00217410,London,PC1545,North East,Suburban
CUST00205147,Newcastle,PC9094,South East,Urban
CUST00010149,Southampton,PC4119,South West,Rural
CUST00095046,Glasgow,PC9859,Wales,Rural
CUST00223368,Bristol,PC7605,Wales,Coastal
CUST00209837,Southampton,PC9133,North East,Coastal
CUST00045817,London,PC5523,South West,Urban
CUST00067576,Bristol,PC1648,Wales,Rural
CUST00044227,Leeds,PC1165,North East,Suburban
CUST00062661,Leeds,PC2411,North West,Rural
CUST00201706,London,PC5004,South West,Rural
CUST00032714,Southampton,PC1736,London,Rural
CUST00197991,Birmingham,PC1941,South West,Urban
CUST00072472,Birmingham,PC6116,Scotland,Coastal
CUST00065579,Newcastle,PC5692,Scotland,Rural
CUST00046363,Glasgow,PC4915,South West,Urban
CUST00175976,Newcastle,PC5681,Scotland,Suburban
CUST00083366,Glasgow,PC5833,North West,Coastal
CUST00103047,London,PC4521,South East,Rural
CUST00178873,Liverpool,PC1454,Wales,Coastal
CUST00007666,London,PC4500,Yorkshire,Rural
CUST00035081,Leeds,PC9428,North East,Urban
CUST00267393,Southampton,PC2930,South West,Coastal
CUST00228117,Sheffield,PC1271,North West,Rural
CUST00077390,Birmingham,PC1145,Wales,Urban
CUST00060050,Southampton,PC2628,North East,Urban
CUST00228902,Birmingham,PC1112,Scotland,Rural
CUST00073391,Sheffield,PC2445,Yorkshire,Suburban
CUST00150824,Manchester,PC2432,North East,Coastal
CUST00117370,Glasgow,PC4877,South East,Coastal
CUST00121341,Glasgow,PC5674,South West,Urban
CUST00232086,Birmingham,PC9480,Midlands,Urban
CUST00268197,Manchester,PC4311,North West,Suburban
CUST00188527,London,PC1397,South East,Suburban
CUST00161431,Liverpool,PC5068,South West,Urban
CUST00200408,London,PC9041,Scotland,Urban
CUST00184302,Glasgow,PC2323,Scotland,Rural
CUST00027735,Sheffield,PC8670,Yorkshire,Urban
CUST00064707,Sheffield,PC1483,Yorkshire,Urban
CUST00080041,Leeds,PC6225,London,Urban
CUST00256114,Bristol,PC4180,South East,Coastal
CUST00100146,Glasgow,PC6672,North West,Rural
CUST00224436,Sheffield,PC9525,South West,Suburban
CUST00200767,Leeds,PC3908,Yorkshire,Coastal
CUST00241665,Birmingham,PC4463,Wales,Suburban
CUST00086718,Glasgow,PC1757,London,Suburban
CUST00135455,London,PC8766,London,Urban
CUST00016190,Liverpool,PC5348,Scotland,Rural
CUST00221182,Bristol,PC6517,South West,Urban
CUST00055129,London,PC7277,Midlands,Urban
CUST00005536,Birmingham,PC7705,North East,Rural
CUST00158570,Southampton,PC9208,North East,Rural
CUST00132558,Sheffield,PC5663,London,Rural
CUST00108766,London,PC8028,North East,Urban
CUST00255911,Newcastle,PC7982,South East,Coastal
CUST00205422,Birmingham,PC4478,South West,Urban
CUST00128935,Liverpool,PC2767,North East,Coastal
CUST00173116,Leeds,PC9677,North East,Urban
CUST00067251,Bristol,PC9415,Yorkshire,Suburban
CUST00212713,Bristol,PC7586,Midlands,Rural
