customer_id,city,pincode,region,terrian
CUST00095396,London,PC4748,Wales,Rural
CUST00186682,Sheffield,PC6010,London,Rural
CUST00088074,Southampton,PC6783,Scotland,Coastal
CUST00173137,Manchester,PC7288,Yorkshire,Suburban
CUST00176625,Newcastle,PC6041,South East,Urban
CUST00230225,London,PC6848,South East,Suburban
CUST00022245,Manchester,PC7380,Scotland,Suburban
CUST00110328,Southampton,PC7453,North West,Coastal
CUST00261740,Southampton,PC4189,North East,Rural
CUST00143795,Leeds,PC9147,London,Urban
CUST00256026,London,PC8148,Wales,Urban
CUST00239697,Newcastle,PC3026,South East,Urban
CUST00175245,Leeds,PC9948,North East,Urban
CUST00147060,Bristol,PC4346,Wales,Urban
CUST00006908,Sheffield,PC8846,Scotland,Urban
CUST00129141,Southampton,PC8074,Wales,Suburban
CUST00211538,Bristol,PC9916,Scotland,Urban
CUST00023927,Birmingham,PC4253,Midlands,Rural
CUST00078534,London,PC1866,South East,Coastal
CUST00140407,Glasgow,PC4388,Wales,Rural
CUST00036378,Birmingham,PC3679,Scotland,Urban
CUST00006121,London,PC4830,North East,Rural
CUST00038337,Bristol,PC9616,South East,Suburban
CUST00046364,Liverpool,PC2881,Midlands,Coastal
CUST00180483,Southampton,PC4751,Scotland,Rural
CUST00052396,Newcastle,PC4174,North East,Urban
CUST00144271,Southampton,PC9290,North East,Coastal
CUST00184414,Sheffield,PC7275,London,Urban
CUST00190429,Newcastle,PC6600,North West,Rural
CUST00227287,Glasgow,PC8618,South East,Rural
CUST00103771,Newcastle,PC9778,Yorkshire,Urban
CUST00243945,London,PC4042,Yorkshire,Rural
CUST00061006,Southampton,PC5596,Scotland,Rural
CUST00031279,Leeds,PC2863,Wales,Urban
CUST00230396,Newcastle,PC5594,South West,Rural
CUST00018032,Southampton,PC4385,South West,Coastal
CUST00018874,Newcastle,PC6650,South West,Urban
CUST00025536,Manchester,PC3942,Wales,Rural
CUST00260047,Birmingham,PC6668,North East,Urban
CUST00244664,Birmingham,PC5848,Yorkshire,Urban
CUST00195739,Manchester,PC4576,South East,Suburban
CUST00070571,London,PC7341,North East,Suburban
CUST00069590,Leeds,PC4532,South East,Urban
CUST00149256,Leeds,PC3363,Wales,Rural
CUST00139620,Sheffield,PC9675,North West,Suburban
CUST00253574,London,PC2741,North East,Rural
CUST00099593,Manchester,PC3845,South East,Coastal
CUST00269296,Leeds,PC1317,South East,Coastal
CUST00207073,Southampton,PC8468,Wales,Coastal
CUST00028263,Bristol,PC2708,South West,Suburban
CUST00023720,Southampton,PC2797,South West,Urban
CUST00042611,Liverpool,PC7662,Yorkshire,Rural
CUST00078717,Southampton,PC4845,North East,Suburban
CUST00085247,Birmingham,PC6508,Yorkshire,Rural
CUST00097475,Southampton,PC4285,North East,Suburban
CUST00156444,Manchester,PC7779,Yorkshire,Urban
CUST00218572,London,PC5067,Yorkshire,Urban
CUST00218627,London,PC9427,North East,Suburban
CUST00062305,Southampton,PC6926,Yorkshire,Rural
CUST00217751,Southampton,PC8409,London,Suburban
CUST00143584,London,PC8213,South West,Suburban
CUST00230929,Glasgow,PC8285,Midlands,Coastal
CUST00050352,Leeds,PC6720,Scotland,Rural
CUST00135102,Birmingham,PC7865,South West,Urban
CUST00008839,Manchester,PC8579,South West,Coastal
CUST00223600,Leeds,PC7688,Midlands,Suburban
CUST00054260,Newcastle,PC9676,Scotland,Suburban
CUST00219538,Birmingham,PC8936,North West,Suburban
CUST00222994,Southampton,PC2540,London,Suburban
CUST00174563,Liverpool,PC6057,Yorkshire,Suburban
CUST00075228,Manchester,PC3949,Yorkshire,Rural
CUST00229392,London,PC6466,Yorkshire,Rural
CUST00197955,Sheffield,PC3277,Yorkshire,Coastal
CUST00243760,Sheffield,PC9811,London,Urban
CUST00009967,Manchester,PC8615,North East,Urban
CUST00164177,London,PC8141,Yorkshire,Urban
CUST00181737,Liverpool,PC4270,North East,Rural
CUST00228722,Southampton,PC5105,South West,Urban
CUST00062485,London,PC9829,North West,Rural
CUST00168452,Southampton,PC6973,London,Rural
CUST00131477,Newcastle,PC2264,Midlands,Rural
CUST00188068,Newcastle,PC7165,North West,Suburban
CUST00269273,Sheffield,PC2987,South West,Suburban
CUST00224804,Glasgow,PC4925,London,Rural
CUST00070819,Liverpool,PC9839,Scotland,Urban
CUST00028053,Manchester,PC5103,North East,Suburban
CUST00101966,Southampton,PC8734,Yorkshire,Suburban
CUST00014511,Southampton,PC8101,Midlands,Coastal
CUST00046544,Southampton,PC6446,South East,Suburban
CUST00077120,Liverpool,PC6517,North West,Urban
CUST00035866,Sheffield,PC1021,Midlands,Rural
CUST00059366,Liverpool,PC4602,North West,Suburban
CUST00192432,Sheffield,PC3044,Wales,Rural
CUST00253906,Southampton,PC6864,South West,Suburban
CUST00063604,Newcastle,PC2688,South East,Urban
CUST00024540,Bristol,PC7132,Yorkshire,Suburban
CUST00170222,Glasgow,PC5600,North East,Rural
CUST00101632,Birmingham,PC5429,Wales,Coastal
CUST00141569,Bristol,PC9141,Wales,Suburban
CUST00190313,Bristol,PC2191,North West,Coastal
CUST00065772,Newcastle,PC8460,South East,Rural
CUST00098510,Birmingham,PC4103,Wales,Urban
CUST00137342,Birmingham,PC7039,Scotland,Rural
CUST00242562,London,PC6449,Wales,Urban
CUST00245424,Sheffield,PC1366,South West,Urban
CUST00140468,Sheffield,PC7833,North East,Suburban
CUST00185691,Bristol,PC6856,Yorkshire,Suburban
CUST00053009,London,PC5979,Yorkshire,Suburban
CUST00072264,Southampton,PC4912,Midlands,Rural
CUST00241440,Birmingham,PC1879,South West,Urban
CUST00165853,London,PC5309,North East,Suburban
CUST00051263,Birmingham,PC1228,Midlands,Coastal
CUST00069021,Sheffield,PC6909,South East,Coastal
CUST00246681,Bristol,PC5650,Wales,Urban
CUST00006622,Leeds,PC7715,South West,Urban
CUST00255597,Glasgow,PC5741,North East,Coastal
CUST00162999,London,PC8324,Wales,Coastal
CUST00214016,London,PC1447,South East,Rural
CUST00140719,Liverpool,PC6633,North East,Suburban
CUST00090662,Manchester,PC9549,South West,Suburban
CUST00260186,Birmingham,PC7216,Wales,Coastal
CUST00115466,Southampton,PC7226,London,Rural
CUST00169167,Birmingham,PC1510,London,Urban
CUST00060062,Birmingham,PC9320,London,Urban
CUST00213376,Newcastle,PC3880,Yorkshire,Coastal
CUST00209680,Manchester,PC7343,London,Urban
CUST00121846,London,PC5795,Midlands,Coastal
CUST00131017,Birmingham,PC5624,Wales,Suburban
CUST00190912,Newcastle,PC8527,London,Suburban
CUST00187847,London,PC8360,Yorkshire,Coastal
CUST00086132,Birmingham,PC5776,South East,Suburban
CUST00147736,Leeds,PC7213,North East,Urban
CUST00112835,Manchester,PC4062,Midlands,Suburban
CUST00123339,Newcastle,PC8103,South West,Rural
CUST00117448,Liverpool,PC1262,London,Suburban
CUST00208166,Glasgow,PC1725,North West,Coastal
CUST00231972,Southampton,PC9881,Scotland,Coastal
CUST00132937,Manchester,PC6285,Yorkshire,Urban
CUST00060418,Newcastle,PC9064,London,Suburban
CUST00076944,Glasgow,PC9074,North East,Suburban
CUST00152783,Manchester,PC9777,South West,Urban
CUST00185506,Southampton,PC2546,North West,Coastal
CUST00025956,Manchester,PC3217,North East,Suburban
CUST00098626,Southampton,PC3740,Yorkshire,Rural
CUST00221866,Birmingham,PC4697,North West,Suburban
CUST00152887,Birmingham,PC6055,South East,Rural
CUST00216378,Leeds,PC3668,Midlands,Urban
CUST00125650,Glasgow,PC6150,North East,Coastal
CUST00150467,Southampton,PC6886,London,Rural
CUST00058908,Glasgow,PC9476,Yorkshire,Rural
CUST00194255,London,PC9857,North West,Suburban
CUST00007548,Birmingham,PC4698,London,Rural
CUST00034933,Bristol,PC1192,Yorkshire,Coastal
CUST00218305,Sheffield,PC8781,Wales,Suburban
CUST00270219,Leeds,PC9091,London,Urban
CUST00230890,Glasgow,PC9018,Yorkshire,Rural
CUST00146855,Glasgow,PC7050,Wales,Suburban
CUST00125722,Sheffield,PC9352,Scotland,Urban
CUST00001100,Sheffield,PC7510,North West,Urban
CUST00084384,Birmingham,PC3308,Scotland,Urban
CUST00048729,Southampton,PC3765,Scotland,Coastal
CUST00173605,Birmingham,PC4288,North West,Suburban
CUST00050007,Bristol,PC3783,Yorkshire,Urban
CUST00235271,Glasgow,PC2779,North East,Coastal
CUST00236173,Sheffield,PC2129,North East,Rural
CUST00171778,Birmingham,PC3566,Scotland,Coastal
CUST00078068,Bristol,PC6817,Scotland,Coastal
CUST00034143,Glasgow,PC8434,London,Coastal
CUST00160998,Southampton,PC7536,Yorkshire,Suburban
CUST00092716,Leeds,PC5961,Yorkshire,Suburban
CUST00000166,Birmingham,PC9117,North East,Rural
CUST00101029,Manchester,PC2513,Midlands,Urban
CUST00111973,Leeds,PC4801,Midlands,Coastal
CUST00200578,Leeds,PC6879,North East,Suburban
CUST00050171,Liverpool,PC3796,North East,Suburban
CUST00074420,Sheffield,PC4623,London,Urban
CUST00107863,London,PC5898,North West,Rural
CUST00244170,Glasgow,PC4588,South East,Urban
CUST00264205,Liverpool,PC7912,Midlands,Suburban
CUST00196100,Birmingham,PC8409,Wales,Urban
CUST00080340,Bristol,PC1188,South West,Suburban
CUST00187665,Liverpool,PC8391,South West,Suburban
CUST00234634,Birmingham,PC6553,Yorkshire,Urban
CUST00067574,Bristol,PC8012,South East,Coastal
CUST00110458,Sheffield,PC1644,Scotland,Suburban
CUST00053763,London,PC7985,Yorkshire,Rural
CUST00061056,Sheffield,PC9340,Scotland,Rural
CUST00161119,Leeds,PC2031,North West,Rural
CUST00212302,Leeds,PC3439,Scotland,Rural
CUST00008988,Leeds,PC4381,North East,Urban
CUST00164511,Leeds,PC4332,Scotland,Rural
CUST00055729,London,PC4222,Yorkshire,Rural
CUST00011387,Manchester,PC7533,North East,Coastal
CUST00067626,Glasgow,PC9026,South East,Coastal
CUST00261304,Southampton,PC2714,North East,Coastal
CUST00143081,Birmingham,PC5863,Yorkshire,Rural
CUST00104568,Liverpool,PC8586,South West,Suburban
CUST00130445,Newcastle,PC8580,London,Rural
CUST00158654,Glasgow,PC9236,Yorkshire,Suburban
CUST00008081,Liverpool,PC9909,Scotland,Coastal
CUST00036336,Southampton,PC5755,London,Coastal
CUST00002229,London,PC5399,Midlands,Suburban
CUST00115299,Birmingham,PC9859,London,Coastal
CUST00020532,Bristol,PC4369,South West,Rural
CUST00106482,London,PC6345,Wales,Urban
CUST00237271,Manchester,PC5346,Scotland,Rural
CUST00175436,Southampton,PC6140,Wales,Coastal
CUST00033313,Manchester,PC5378,North West,Rural
CUST00175619,London,PC3433,South West,Suburban
CUST00270454,Leeds,PC8271,Yorkshire,Urban
CUST00043046,Bristol,PC7833,Midlands,Urban
CUST00258362,Bristol,PC5068,London,Rural
CUST00010296,Manchester,PC6106,Midlands,Urban
CUST00088572,Birmingham,PC6038,Wales,Suburban
CUST00208905,Leeds,PC1079,North West,Urban
CUST00124863,Leeds,PC4608,Scotland,Rural
CUST00155875,Newcastle,PC4105,South East,Suburban
CUST00203350,London,PC4837,Wales,Urban
CUST00105283,Southampton,PC5104,South West,Rural
CUST00125807,Sheffield,PC9812,North West,Urban
CUST00235454,Birmingham,PC6775,South West,Rural
CUST00122427,London,PC5988,Scotland,Coastal
CUST00129549,Glasgow,PC8989,Yorkshire,Coastal
CUST00169312,Birmingham,PC5581,London,Rural
CUST00024815,Liverpool,PC9048,North West,Urban
CUST00251846,Glasgow,PC1713,South West,Urban
CUST00270670,London,PC2040,North West,Urban
CUST00077036,Liverpool,PC9467,North West,Coastal
CUST00208953,Sheffield,PC2797,Wales,Rural
CUST00242889,Newcastle,PC3757,Scotland,Rural
CUST00196098,London,PC1795,Midlands,Rural
CUST00262856,Glasgow,PC1778,Scotland,Rural
CUST00219297,Sheffield,PC2175,North West,Suburban
CUST00157240,Leeds,PC3712,North West,Suburban
CUST00002613,Manchester,PC2725,Wales,Coastal
CUST00081708,Glasgow,PC4160,Wales,Rural
CUST00107656,Liverpool,PC7115,Midlands,Suburban
CUST00110903,Leeds,PC5291,North East,Rural
CUST00156845,Bristol,PC9797,Midlands,Urban
CUST00095320,Sheffield,PC8653,Yorkshire,Suburban
CUST00112733,Leeds,PC9207,Midlands,Urban
CUST00209304,London,PC8962,Wales,Rural
CUST00052059,London,PC4187,South West,Urban
CUST00179072,Sheffield,PC1451,South West,Suburban
CUST00075980,London,PC3903,North East,Rural
CUST00062591,London,PC5303,Scotland,Suburban
CUST00168437,Birmingham,PC9141,North West,Urban
CUST00265535,Newcastle,PC6540,Midlands,Suburban
CUST00062042,Bristol,PC8066,Scotland,Coastal
CUST00073158,Southampton,PC5744,South East,Urban
CUST00121993,Sheffield,PC3289,North West,Coastal
CUST00048626,Leeds,PC7672,Scotland,Suburban
CUST00170925,Bristol,PC9954,North East,Suburban
CUST00209728,Southampton,PC3403,London,Coastal
CUST00204382,Sheffield,PC3173,South East,Urban
CUST00015543,London,PC6305,North West,Coastal
CUST00066799,Birmingham,PC3065,Yorkshire,Coastal
CUST00072522,Sheffield,PC1115,South East,Urban
CUST00096714,Birmingham,PC5700,London,Rural
CUST00263634,Sheffield,PC3697,London,Rural
CUST00124348,Glasgow,PC4730,North East,Suburban
CUST00253057,Glasgow,PC4177,Yorkshire,Rural
CUST00065194,Glasgow,PC3842,South East,Coastal
CUST00082136,London,PC7956,North West,Suburban
CUST00240972,Leeds,PC9730,London,Suburban
CUST00034740,Bristol,PC5740,Midlands,Coastal
CUST00102882,Bristol,PC9252,North East,Urban
CUST00050764,Bristol,PC8565,Wales,Coastal
CUST00187099,Southampton,PC6304,Yorkshire,Suburban
CUST00173745,Sheffield,PC7622,Midlands,Coastal
CUST00216227,Glasgow,PC9785,London,Suburban
CUST00263985,Southampton,PC5452,Scotland,Suburban
CUST00264345,Glasgow,PC9502,Yorkshire,Coastal
CUST00134697,Liverpool,PC7050,South West,Rural
CUST00106299,Bristol,PC9524,North East,Coastal
CUST00071672,Liverpool,PC9456,Wales,Rural
CUST00028785,Liverpool,PC9528,Scotland,Rural
CUST00192992,London,PC4140,North West,Urban
CUST00213160,Birmingham,PC4161,Midlands,Coastal
CUST00084213,Manchester,PC4693,Yorkshire,Urban
CUST00186740,Sheffield,PC9775,North East,Coastal
CUST00263422,Sheffield,PC2267,London,Coastal
CUST00003101,Newcastle,PC5817,Scotland,Urban
CUST00182101,Bristol,PC2719,Scotland,Rural
CUST00071289,Southampton,PC8893,Yorkshire,Rural
CUST00136907,Leeds,PC5860,London,Suburban
CUST00032734,Manchester,PC7407,South West,Urban
CUST00127104,Leeds,PC1029,Scotland,Suburban
CUST00209466,Liverpool,PC3321,South East,Rural
CUST00017160,Bristol,PC4194,London,Urban
CUST00142181,Southampton,PC8638,Yorkshire,Urban
CUST00033445,Bristol,PC8370,South West,Coastal
CUST00260487,Birmingham,PC7145,Scotland,Urban
CUST00042440,Southampton,PC3032,North West,Rural
CUST00077205,Leeds,PC5182,South East,Urban
CUST00198888,Sheffield,PC7891,Yorkshire,Urban
CUST00180837,Bristol,PC8053,Midlands,Urban
CUST00256677,Newcastle,PC2290,Midlands,Coastal
CUST00031912,Southampton,PC5253,North East,Coastal
CUST00257162,Leeds,PC8435,London,Suburban
CUST00233021,Manchester,PC5182,Yorkshire,Suburban
CUST00204544,Manchester,PC3440,Scotland,Urban
CUST00211900,Sheffield,PC9334,Wales,Rural
CUST00147751,Bristol,PC4861,South West,Urban
CUST00068157,Liverpool,PC4991,North East,Rural
CUST00093602,Newcastle,PC1539,South East,Coastal
CUST00213190,London,PC4294,North West,Rural
CUST00143864,Bristol,PC6780,North West,Urban
CUST00116252,Bristol,PC6890,Scotland,Urban
CUST00150133,Glasgow,PC1731,Yorkshire,Urban
CUST00249283,Bristol,PC1809,Yorkshire,Urban
CUST00241968,Sheffield,PC9222,North East,Urban
CUST00172410,Southampton,PC4460,Wales,Suburban
CUST00022915,London,PC7379,Midlands,Coastal
CUST00034936,Glasgow,PC3983,North East,Suburban
CUST00040212,Leeds,PC2120,Midlands,Urban
CUST00118013,Southampton,PC5219,North East,Rural
CUST00148005,Sheffield,PC8186,Scotland,Suburban
CUST00155551,Sheffield,PC5010,North East,Suburban
CUST00232304,Liverpool,PC9844,South East,Urban
CUST00161654,London,PC8443,Yorkshire,Suburban
CUST00192950,London,PC1466,North West,Rural
CUST00227125,Southampton,PC6571,Wales,Rural
CUST00088299,Bristol,PC4476,Wales,Urban
CUST00250526,Birmingham,PC4797,Midlands,Rural
CUST00176672,Glasgow,PC2648,South East,Coastal
CUST00043804,Leeds,PC1646,Wales,Coastal
CUST00259453,Manchester,PC6658,Midlands,Coastal
CUST00077929,Glasgow,PC4507,Wales,Urban
CUST00055546,Leeds,PC3629,North West,Suburban
CUST00187414,Southampton,PC7245,Scotland,Rural
CUST00219555,Newcastle,PC5834,Yorkshire,Suburban
CUST00254808,Sheffield,PC3312,Yorkshire,Urban
CUST00089900,Leeds,PC8274,South West,Urban
CUST00025381,Birmingham,PC7305,London,Rural
CUST00223831,London,PC2681,Scotland,Urban
CUST00236841,London,PC7610,Scotland,Rural
CUST00085739,Leeds,PC7992,North West,Coastal
CUST00032505,Bristol,PC7212,North East,Suburban
CUST00258490,Bristol,PC7614,North East,Coastal
CUST00221778,Birmingham,PC5257,North West,Coastal
CUST00082365,Manchester,PC5679,North East,Coastal
CUST00263160,Sheffield,PC5550,South West,Rural
CUST00268575,Manchester,PC9790,South West,Coastal
CUST00170559,Southampton,PC6407,Yorkshire,Urban
CUST00090972,Manchester,PC1460,South East,Suburban
CUST00232220,Glasgow,PC4152,Yorkshire,Suburban
CUST00094688,Southampton,PC4468,Scotland,Rural
CUST00115112,London,PC6401,North East,Suburban
CUST00009890,London,PC4056,Scotland,Coastal
CUST00036234,Newcastle,PC8130,Midlands,Urban
CUST00185139,Southampton,PC6595,London,Urban
CUST00231201,London,PC7536,Midlands,Rural
CUST00170156,London,PC8088,South West,Rural
CUST00150354,Sheffield,PC5089,Scotland,Urban
CUST00003918,Leeds,PC5469,North East,Coastal
CUST00059172,Sheffield,PC6057,South East,Rural
CUST00247459,Glasgow,PC9217,Midlands,Coastal
CUST00255932,Bristol,PC2750,Wales,Rural
CUST00082115,London,PC4158,Scotland,Rural
CUST00131432,Birmingham,PC3858,South West,Urban
CUST00166112,Newcastle,PC8313,Midlands,Suburban
CUST00217670,Southampton,PC3029,South East,Coastal
CUST00203461,Birmingham,PC5558,Midlands,Coastal
CUST00177446,Southampton,PC3266,Scotland,Rural
CUST00193413,Liverpool,PC9967,North East,Coastal
CUST00179952,Glasgow,PC9722,South West,Urban
CUST00240537,Southampton,PC4658,London,Suburban
CUST00032135,Sheffield,PC6681,South West,Coastal
CUST00219285,Newcastle,PC4560,Yorkshire,Coastal
CUST00114440,Sheffield,PC2883,Scotland,Urban
CUST00240723,Southampton,PC3101,North West,Suburban
CUST00244076,Southampton,PC5159,London,Rural
CUST00059544,Southampton,PC2898,North East,Rural
CUST00023127,Southampton,PC4212,London,Rural
CUST00247986,Leeds,PC7850,Midlands,Urban
CUST00178529,Newcastle,PC8747,Midlands,Rural
CUST00109249,Bristol,PC1893,South West,Suburban
CUST00142590,Bristol,PC8277,Midlands,Suburban
CUST00016421,Leeds,PC4535,Midlands,Suburban
CUST00082212,Sheffield,PC3196,South West,Urban
CUST00071916,Sheffield,PC6614,London,Coastal
CUST00087733,Bristol,PC2854,South East,Urban
CUST00058451,Leeds,PC7754,Wales,Rural
CUST00214190,Southampton,PC9559,North West,Rural
CUST00157969,Liverpool,PC6144,Midlands,Rural
CUST00050500,Sheffield,PC1591,Midlands,Rural
CUST00222425,Sheffield,PC4900,North East,Urban
CUST00255686,Bristol,PC9678,North West,Rural
CUST00253653,Newcastle,PC7925,North West,Suburban
CUST00091317,Birmingham,PC9736,Midlands,Urban
CUST00082917,Leeds,PC9021,Wales,Suburban
CUST00209795,Birmingham,PC9604,North East,Suburban
CUST00160050,Southampton,PC9685,London,Suburban
CUST00089514,Leeds,PC8849,North West,Urban
CUST00211509,Sheffield,PC7248,London,Suburban
CUST00194262,Manchester,PC6178,London,Coastal
CUST00065315,Bristol,PC1704,South East,Rural
CUST00133953,Glasgow,PC2738,North West,Coastal
CUST00189801,London,PC1959,North East,Suburban
CUST00159592,Birmingham,PC1701,North East,Urban
CUST00188422,Newcastle,PC9974,South West,Coastal
CUST00148414,Glasgow,PC2623,South East,Rural
CUST00269686,London,PC3346,Wales,Urban
CUST00146709,Leeds,PC9924,Scotland,Rural
CUST00055928,Manchester,PC2312,Midlands,Coastal
CUST00270555,Bristol,PC9957,Yorkshire,Rural
CUST00069127,Glasgow,PC5662,Midlands,Rural
CUST00027494,Birmingham,PC1815,North East,Rural
CUST00181141,Manchester,PC8330,South West,Suburban
CUST00137618,Newcastle,PC2707,Scotland,Urban
CUST00183246,Sheffield,PC2665,Midlands,Coastal
CUST00127044,Glasgow,PC1840,Yorkshire,Rural
CUST00112491,Birmingham,PC7860,Scotland,Suburban
CUST00179554,Liverpool,PC5269,Yorkshire,Rural
CUST00109576,Southampton,PC8368,Scotland,Urban
CUST00013674,Bristol,PC8402,London,Coastal
CUST00066677,Bristol,PC4903,South West,Rural
CUST00088559,Sheffield,PC6405,Wales,Urban
CUST00215247,Newcastle,PC8813,North West,Urban
CUST00266275,Glasgow,PC3870,Scotland,Urban
CUST00156929,Southampton,PC4734,Yorkshire,Suburban
CUST00140083,Glasgow,PC8397,North West,Suburban
CUST00122747,Sheffield,PC1882,Yorkshire,Suburban
CUST00020168,Birmingham,PC6740,Yorkshire,Urban
CUST00021304,Manchester,PC7056,Scotland,Suburban
CUST00088277,Leeds,PC1222,Scotland,Coastal
CUST00251636,Liverpool,PC9962,South West,Urban
CUST00269568,Liverpool,PC1114,Scotland,Suburban
CUST00201031,Manchester,PC4303,London,Suburban
CUST00257353,Manchester,PC4552,South East,Urban
CUST00004388,Sheffield,PC1749,North East,Urban
CUST00186440,Glasgow,PC8206,North East,Rural
CUST00090015,Manchester,PC2743,Scotland,Urban
CUST00100790,Newcastle,PC6733,Yorkshire,Urban
CUST00070591,Newcastle,PC1317,Midlands,Suburban
CUST00200380,Bristol,PC3150,Yorkshire,Coastal
CUST00187146,Birmingham,PC8433,London,Suburban
CUST00259404,Birmingham,PC5182,Midlands,Urban
CUST00240161,Sheffield,PC6626,South West,Coastal
CUST00015248,Sheffield,PC7712,Wales,Rural
CUST00095420,Bristol,PC2475,Midlands,Coastal
CUST00148215,Liverpool,PC4455,North West,Rural
CUST00028506,Liverpool,PC3089,Midlands,Urban
CUST00028597,London,PC3760,South West,Urban
CUST00139176,Newcastle,PC9937,North East,Urban
CUST00149578,Southampton,PC6724,South East,Suburban
CUST00170642,Bristol,PC7997,North East,Suburban
CUST00105469,Leeds,PC1764,Midlands,Coastal
CUST00023321,Leeds,PC6495,Scotland,Urban
CUST00184206,Bristol,PC8483,London,Suburban
CUST00231414,Sheffield,PC5475,Yorkshire,Rural
CUST00138755,Glasgow,PC7005,Yorkshire,Suburban
CUST00226288,Newcastle,PC7370,South East,Coastal
CUST00054458,Glasgow,PC2969,London,Rural
CUST00083748,Sheffield,PC5739,Midlands,Suburban
CUST00014866,Birmingham,PC1353,North East,Coastal
CUST00054643,Sheffield,PC6556,Wales,Rural
CUST00006951,London,PC6549,Wales,Urban
CUST00016284,Southampton,PC5974,North West,Suburban
CUST00195040,Bristol,PC2871,South West,Rural
CUST00212469,Leeds,PC1894,London,Coastal
CUST00154741,Manchester,PC4650,Yorkshire,Coastal
CUST00154484,Liverpool,PC7329,Yorkshire,Rural
CUST00007801,Manchester,PC3345,South West,Coastal
CUST00065539,Manchester,PC9738,Scotland,Urban
CUST00000895,Liverpool,PC3990,Wales,Suburban
CUST00004468,Birmingham,PC5299,Midlands,Rural
CUST00025753,Bristol,PC6663,North West,Coastal
CUST00150092,Southampton,PC8695,North West,Rural
CUST00240830,Glasgow,PC7762,North West,Suburban
CUST00169104,Glasgow,PC8054,Scotland,Coastal
CUST00262425,London,PC9746,Wales,Suburban
CUST00140322,London,PC9245,North East,Coastal
CUST00161809,Glasgow,PC9751,London,Coastal
CUST00062012,Southampton,PC5031,South West,Rural
CUST00077500,Bristol,PC3375,Midlands,Suburban
CUST00087742,Liverpool,PC9921,Yorkshire,Rural
CUST00031710,Sheffield,PC5767,Scotland,Urban
CUST00192080,Bristol,PC4064,South West,Suburban
CUST00098716,Glasgow,PC1022,Scotland,Urban
CUST00251739,Liverpool,PC4673,South West,Rural
CUST00163255,Birmingham,PC3380,Scotland,Suburban
CUST00008038,Leeds,PC3819,London,Urban
CUST00111344,Sheffield,PC9386,Yorkshire,Suburban
CUST00066070,Newcastle,PC7998,South West,Urban
CUST00049093,Birmingham,PC7762,South West,Urban
CUST00144679,Birmingham,PC5796,Yorkshire,Suburban
CUST00029239,Manchester,PC5515,South West,Coastal
CUST00245336,Birmingham,PC1606,South West,Suburban
CUST00165231,Manchester,PC9108,London,Rural
CUST00056452,London,PC9721,North West,Coastal
CUST00096595,Southampton,PC9225,South West,Suburban
CUST00237869,Southampton,PC8722,South East,Coastal
CUST00139901,Leeds,PC6322,Scotland,Coastal
CUST00086996,Glasgow,PC9778,Yorkshire,Suburban
CUST00157924,Southampton,PC2751,Scotland,Rural
CUST00178408,Southampton,PC7122,North West,Coastal
CUST00065753,Newcastle,PC9689,Midlands,Rural
CUST00218557,Sheffield,PC2261,South East,Rural
CUST00257436,Glasgow,PC3914,London,Suburban
CUST00008995,London,PC1627,South East,Suburban
CUST00083997,Manchester,PC2602,South West,Rural
CUST00044556,Glasgow,PC5462,London,Coastal
CUST00036172,Leeds,PC7775,North East,Urban
CUST00097227,Liverpool,PC8213,Wales,Suburban
CUST00167800,Manchester,PC5458,Yorkshire,Urban
CUST00261850,Newcastle,PC9479,London,Urban
CUST00206415,Sheffield,PC9301,Wales,Urban
CUST00022088,Leeds,PC1499,Midlands,Coastal
CUST00044654,Birmingham,PC2734,Scotland,Suburban
CUST00193920,Glasgow,PC1334,Yorkshire,Coastal
CUST00200904,Manchester,PC5397,South West,Coastal
CUST00202290,Bristol,PC6735,Yorkshire,Urban
CUST00024525,Newcastle,PC3673,North East,Suburban
CUST00163364,London,PC2875,Midlands,Urban
CUST00256624,Sheffield,PC2910,North East,Rural
CUST00246898,Birmingham,PC7683,London,Coastal
CUST00225935,Southampton,PC2750,Scotland,Urban
CUST00119327,Leeds,PC7322,Midlands,Suburban
CUST00195592,Liverpool,PC6056,South West,Suburban
CUST00103412,Leeds,PC7073,Midlands,Rural
CUST00105386,Glasgow,PC8271,South East,Coastal
CUST00219815,London,PC9297,South West,Coastal
CUST00080130,Bristol,PC2314,Midlands,Suburban
CUST00221650,Bristol,PC1685,South West,Suburban
CUST00265259,London,PC4561,South West,Suburban
CUST00267167,Bristol,PC8875,Midlands,Rural
CUST00163798,Manchester,PC5837,South West,Rural
CUST00148983,Manchester,PC6333,Midlands,Urban
CUST00010651,Liverpool,PC3661,South West,Rural
CUST00149870,Birmingham,PC3001,North West,Coastal
CUST00071023,Birmingham,PC2419,Yorkshire,Rural
CUST00016900,Newcastle,PC4204,Scotland,Urban
CUST00245498,Bristol,PC1694,South East,Coastal
CUST00115883,Manchester,PC2053,North West,Urban
CUST00072479,Birmingham,PC6482,North East,Urban
CUST00033087,Sheffield,PC5400,South West,Coastal
CUST00178202,London,PC7809,South West,Urban
CUST00091436,London,PC6272,South West,Urban
CUST00143113,Leeds,PC6582,North West,Rural
CUST00006991,Leeds,PC2824,London,Coastal
CUST00046145,London,PC2701,North West,Coastal
CUST00030857,London,PC3118,Yorkshire,Rural
CUST00061407,Leeds,PC3262,Wales,Coastal
CUST00093511,Liverpool,PC5038,North East,Rural
