customer_id,boiler_id,installation_date,boiler_type,boiler_manufacturer,model,energy_rating,voltage,have_insurance,last_service_date,fault_history
CUST00095707,PROD010,2021-05-12,Conventional,Viessmann,Model X,C,230V,No,,F75
CUST00250027,PROD009,2025-09-09,System,Baxi,Model X,A,230V,No,,F22
CUST00056793,PROD002,2018-08-10,System,Ideal,Model X,B,230V,Yes,,None
CUST00131954,PROD005,2018-03-20,System,Glow-worm,Model X,A,230V,Yes,,Ignition Failure
CUST00216883,PROD007,2025-12-26,Conventional,Ideal,Model X,D,230V,Yes,,F22
CUST00103571,PROD002,2019-08-05,Conventional,Vaillant,Model X,C,230V,Yes,,F22
CUST00165133,PROD003,2019-11-23,Combi,Worcester Bosch,Model X,B,230V,Yes,,EA
CUST00028004,PROD009,2025-08-30,Combi,Ideal,Model X,A,230V,Yes,,None
CUST00235397,PROD001,2019-07-20,System,Baxi,Model X,D,230V,No,,EA
CUST00202405,PROD001,2021-11-10,Conventional,Worcester Bosch,Model X,A,230V,No,,F75
CUST00093970,PROD010,2023-06-06,Conventional,Viessmann,Model X,D,230V,No,,F22
CUST00161898,PROD007,2019-12-13,Conventional,Viessmann,Model X,A,230V,No,,F75
CUST00004557,PROD002,2022-07-30,Combi,Baxi,Model X,D,230V,No,,F75
CUST00168508,PROD002,2020-05-02,Conventional,Viessmann,Model X,A,230V,Yes,,F22
CUST00022486,PROD004,2019-04-02,Conventional,Worcester Bosch,Model X,A,230V,No,,Ignition Failure
CUST00159023,PROD007,2025-04-18,Conventional,Worcester Bosch,Model X,A,230V,No,,F22
CUST00013448,PROD002,2022-01-22,System,Vaillant,Model X,A,230V,No,,F75
CUST00269547,PROD001,2023-06-06,Combi,Viessmann,Model X,B,230V,Yes,,F22
CUST00124243,PROD007,2020-09-18,System,Viessmann,Model X,C,230V,No,,Ignition Failure
CUST00011149,PROD008,2025-10-09,Combi,Viessmann,Model X,A,230V,No,,F75
CUST00110748,PROD006,2020-03-05,Combi,Viessmann,Model X,D,230V,No,,Ignition Failure
CUST00141161,PROD003,2025-07-10,System,Viessmann,Model X,C,230V,No,,F75
CUST00242815,PROD009,2018-02-09,System,Baxi,Model X,D,230V,No,,EA
CUST00056402,PROD006,2023-04-22,Combi,Baxi,Model X,D,230V,No,,None
CUST00035237,PROD004,2022-10-13,Conventional,Ideal,Model X,B,230V,Yes,,Ignition Failure
CUST00181969,PROD008,2024-08-26,System,Vaillant,Model X,A,230V,Yes,,Ignition Failure
CUST00175087,PROD009,2023-08-24,Conventional,Baxi,Model X,B,230V,No,,None
CUST00229245,PROD008,2023-09-22,Combi,Vaillant,Model X,C,230V,Yes,,F22
CUST00082022,PROD010,2025-11-19,Conventional,Ideal,Model X,D,230V,Yes,,None
CUST00074003,PROD006,2020-11-21,Combi,Glow-worm,Model X,C,230V,Yes,,Ignition Failure
CUST00101362,PROD010,2019-07-29,Combi,Ideal,Model X,A,230V,Yes,,F75
CUST00034643,PROD004,2019-06-11,Conventional,Viessmann,Model X,A,230V,No,,F22
CUST00088887,PROD007,2022-02-13,System,Worcester Bosch,Model X,B,230V,Yes,,EA
CUST00013623,PROD005,2020-09-21,Combi,Ideal,Model X,D,230V,No,,F75
CUST00136209,PROD008,2020-02-17,Conventional,Baxi,Model X,C,230V,Yes,,Ignition Failure
CUST00015891,PROD004,2021-08-14,System,Baxi,Model X,B,230V,Yes,,EA
CUST00185706,PROD005,2021-06-27,Combi,Glow-worm,Model X,D,230V,Yes,,F75
CUST00236761,PROD008,2022-06-18,System,Baxi,Model X,C,230V,Yes,,F22
CUST00064122,PROD007,2022-04-24,Combi,Baxi,Model X,A,230V,No,,Ignition Failure
CUST00252119,PROD008,2024-03-10,Combi,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00142207,PROD003,2020-12-16,Combi,Worcester Bosch,Model X,A,230V,Yes,,EA
CUST00154410,PROD004,2024-01-23,Combi,Ideal,Model X,D,230V,Yes,,EA
CUST00251736,PROD002,2024-05-10,Conventional,Vaillant,Model X,C,230V,No,,F22
CUST00224014,PROD007,2025-03-21,System,Worcester Bosch,Model X,C,230V,No,,F22
CUST00025283,PROD001,2022-12-01,System,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00142307,PROD004,2026-05-02,System,Ideal,Model X,D,230V,Yes,,Ignition Failure
CUST00260973,PROD007,2023-02-05,Combi,Viessmann,Model X,C,230V,No,,F22
CUST00224295,PROD008,2020-04-20,Conventional,Ideal,Model X,B,230V,No,,F22
CUST00165167,PROD006,2023-02-03,System,Baxi,Model X,C,230V,No,,EA
CUST00100404,PROD009,2025-06-11,System,Worcester Bosch,Model X,C,230V,Yes,,None
CUST00264275,PROD004,2022-07-06,Combi,Glow-worm,Model X,B,230V,Yes,,F22
CUST00265816,PROD001,2019-12-07,System,Worcester Bosch,Model X,A,230V,Yes,,F75
CUST00007734,PROD006,2025-08-16,Combi,Glow-worm,Model X,A,230V,Yes,,None
CUST00202963,PROD001,2018-10-28,Combi,Ideal,Model X,A,230V,No,,EA
CUST00268795,PROD008,2021-01-13,Conventional,Baxi,Model X,A,230V,No,,EA
CUST00147870,PROD007,2025-09-17,Conventional,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00131613,PROD002,2019-01-18,Combi,Ideal,Model X,D,230V,No,,Ignition Failure
CUST00111331,PROD009,2021-10-08,Combi,Ideal,Model X,C,230V,Yes,,EA
CUST00021654,PROD009,2023-02-06,Conventional,Glow-worm,Model X,A,230V,No,,F75
CUST00060477,PROD004,2025-07-18,System,Ideal,Model X,B,230V,No,,None
CUST00154419,PROD001,2020-07-20,System,Vaillant,Model X,B,230V,Yes,,EA
CUST00140578,PROD005,2021-04-06,Combi,Ideal,Model X,D,230V,Yes,,Ignition Failure
CUST00081217,PROD003,2021-04-16,Conventional,Glow-worm,Model X,A,230V,Yes,,F22
CUST00115930,PROD003,2025-09-02,System,Ideal,Model X,B,230V,Yes,,None
CUST00077082,PROD002,2021-12-19,Conventional,Worcester Bosch,Model X,A,230V,Yes,,EA
CUST00053463,PROD001,2020-06-20,Conventional,Worcester Bosch,Model X,B,230V,No,,EA
CUST00118669,PROD009,2021-06-12,Combi,Baxi,Model X,A,230V,No,,None
CUST00129990,PROD004,2025-07-09,System,Viessmann,Model X,A,230V,Yes,,None
CUST00196720,PROD005,2025-04-22,Conventional,Glow-worm,Model X,B,230V,Yes,,F75
CUST00171825,PROD008,2022-08-16,Conventional,Glow-worm,Model X,C,230V,Yes,,F75
CUST00232263,PROD010,2025-07-11,Conventional,Vaillant,Model X,B,230V,Yes,,F22
CUST00105201,PROD002,2023-12-28,System,Viessmann,Model X,B,230V,Yes,,F75
CUST00157532,PROD006,2018-04-17,System,Baxi,Model X,B,230V,Yes,,F75
CUST00112821,PROD003,2019-09-25,Combi,Glow-worm,Model X,C,230V,No,,F75
CUST00199180,PROD009,2024-07-19,System,Baxi,Model X,D,230V,No,,Ignition Failure
CUST00117840,PROD003,2024-08-23,Combi,Vaillant,Model X,C,230V,Yes,,F75
CUST00045854,PROD007,2018-10-28,Conventional,Ideal,Model X,B,230V,No,,Ignition Failure
CUST00047196,PROD002,2022-08-24,Conventional,Viessmann,Model X,B,230V,No,,EA
CUST00240306,PROD010,2023-12-09,Combi,Viessmann,Model X,D,230V,Yes,,None
CUST00234581,PROD009,2018-11-25,Combi,Viessmann,Model X,A,230V,No,,F22
CUST00025810,PROD005,2019-01-11,Combi,Glow-worm,Model X,B,230V,Yes,,Ignition Failure
CUST00056529,PROD004,2022-10-15,Conventional,Viessmann,Model X,A,230V,Yes,,None
CUST00145953,PROD006,2018-10-18,System,Ideal,Model X,B,230V,Yes,,EA
CUST00070640,PROD005,2023-04-20,Conventional,Ideal,Model X,D,230V,No,,None
CUST00149327,PROD008,2025-04-20,Combi,Viessmann,Model X,B,230V,Yes,,None
CUST00054069,PROD002,2022-04-14,Conventional,Worcester Bosch,Model X,C,230V,No,,F75
CUST00142450,PROD004,2026-06-23,Conventional,Viessmann,Model X,C,230V,Yes,,None
CUST00199880,PROD004,2022-08-30,Conventional,Ideal,Model X,A,230V,Yes,,EA
CUST00242992,PROD006,2020-02-07,Combi,Ideal,Model X,C,230V,No,,F22
CUST00216281,PROD009,2023-12-12,System,Baxi,Model X,B,230V,No,,EA
CUST00088262,PROD008,2025-03-09,System,Vaillant,Model X,D,230V,Yes,,F22
CUST00100967,PROD007,2022-07-13,Conventional,Glow-worm,Model X,B,230V,Yes,,F75
CUST00160829,PROD004,2019-08-20,System,Ideal,Model X,D,230V,Yes,,F22
CUST00175572,PROD003,2021-04-28,Combi,Worcester Bosch,Model X,B,230V,No,,EA
CUST00201282,PROD006,2021-08-19,Combi,Worcester Bosch,Model X,D,230V,Yes,,EA
CUST00172366,PROD004,2019-11-24,System,Viessmann,Model X,A,230V,Yes,,F22
CUST00079762,PROD006,2026-01-01,Combi,Vaillant,Model X,D,230V,Yes,,Ignition Failure
CUST00086985,PROD010,2023-04-11,Conventional,Viessmann,Model X,A,230V,No,,F22
CUST00129195,PROD009,2023-10-02,System,Ideal,Model X,C,230V,No,,F75
CUST00158351,PROD006,2022-06-25,System,Ideal,Model X,C,230V,No,,F75
CUST00171159,PROD010,2023-09-05,Combi,Ideal,Model X,A,230V,No,,EA
CUST00229878,PROD003,2018-09-28,System,Baxi,Model X,C,230V,No,,Ignition Failure
CUST00198294,PROD009,2018-10-05,Conventional,Baxi,Model X,A,230V,No,,F75
CUST00100642,PROD008,2020-04-29,Combi,Vaillant,Model X,D,230V,No,,Ignition Failure
CUST00076546,PROD004,2020-07-17,System,Viessmann,Model X,C,230V,No,,None
CUST00237502,PROD008,2021-03-27,Conventional,Worcester Bosch,Model X,D,230V,Yes,,None
CUST00050364,PROD010,2026-04-13,System,Vaillant,Model X,B,230V,No,,F22
CUST00268180,PROD002,2022-08-05,Conventional,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00249426,PROD004,2020-11-30,System,Baxi,Model X,B,230V,Yes,,F75
CUST00122089,PROD003,2021-05-05,System,Baxi,Model X,A,230V,Yes,,Ignition Failure
CUST00023214,PROD001,2026-03-08,Conventional,Baxi,Model X,A,230V,No,,EA
CUST00234512,PROD003,2025-07-07,Conventional,Worcester Bosch,Model X,A,230V,No,,F75
CUST00045987,PROD005,2025-04-28,Combi,Viessmann,Model X,B,230V,Yes,,F22
CUST00158909,PROD009,2019-02-14,System,Ideal,Model X,B,230V,No,,EA
CUST00157898,PROD003,2022-04-14,Conventional,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00240786,PROD007,2022-05-25,System,Viessmann,Model X,A,230V,No,,EA
CUST00234084,PROD009,2023-12-21,System,Worcester Bosch,Model X,A,230V,No,,Ignition Failure
CUST00216473,PROD006,2025-02-28,System,Viessmann,Model X,B,230V,Yes,,EA
CUST00113721,PROD010,2022-12-23,System,Vaillant,Model X,B,230V,Yes,,Ignition Failure
CUST00221187,PROD006,2021-07-10,Combi,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00263197,PROD002,2022-11-06,System,Ideal,Model X,B,230V,No,,None
CUST00223669,PROD007,2018-05-06,Conventional,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00109350,PROD005,2025-01-16,Combi,Baxi,Model X,A,230V,Yes,,F75
CUST00144491,PROD002,2020-07-02,Conventional,Viessmann,Model X,D,230V,No,,EA
CUST00060529,PROD008,2021-07-19,Combi,Ideal,Model X,D,230V,Yes,,Ignition Failure
CUST00065814,PROD005,2025-06-24,System,Ideal,Model X,D,230V,No,,Ignition Failure
CUST00191991,PROD010,2019-05-30,System,Worcester Bosch,Model X,C,230V,Yes,,F22
CUST00046161,PROD008,2024-04-23,Combi,Baxi,Model X,A,230V,No,,None
CUST00194178,PROD009,2020-06-26,Conventional,Glow-worm,Model X,B,230V,No,,F75
CUST00092561,PROD009,2025-08-14,Combi,Vaillant,Model X,B,230V,No,,EA
CUST00221699,PROD007,2025-10-31,Combi,Ideal,Model X,D,230V,Yes,,None
CUST00013929,PROD006,2020-02-14,System,Ideal,Model X,A,230V,No,,None
CUST00114823,PROD005,2023-08-11,Combi,Vaillant,Model X,C,230V,Yes,,None
CUST00086514,PROD006,2025-03-27,Combi,Vaillant,Model X,B,230V,No,,F22
CUST00092097,PROD002,2021-04-26,Combi,Viessmann,Model X,A,230V,No,,EA
CUST00033234,PROD007,2019-06-08,Conventional,Glow-worm,Model X,C,230V,Yes,,EA
CUST00111221,PROD009,2019-07-29,Combi,Vaillant,Model X,C,230V,Yes,,None
CUST00212472,PROD002,2025-09-04,Conventional,Glow-worm,Model X,B,230V,Yes,,F22
CUST00142432,PROD004,2019-04-21,System,Glow-worm,Model X,D,230V,Yes,,F22
CUST00220847,PROD005,2025-05-31,System,Ideal,Model X,B,230V,No,,None
CUST00222350,PROD009,2024-06-02,Combi,Ideal,Model X,B,230V,No,,F22
CUST00182254,PROD003,2021-04-14,Combi,Viessmann,Model X,D,230V,No,,F75
CUST00269806,PROD002,2018-12-13,Conventional,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00100698,PROD007,2025-05-31,System,Worcester Bosch,Model X,D,230V,Yes,,Ignition Failure
CUST00261887,PROD003,2024-02-11,System,Worcester Bosch,Model X,C,230V,Yes,,Ignition Failure
CUST00227955,PROD002,2019-02-01,Conventional,Baxi,Model X,B,230V,Yes,,F22
CUST00085244,PROD003,2018-11-30,Combi,Ideal,Model X,B,230V,Yes,,F75
CUST00024885,PROD009,2020-04-18,System,Viessmann,Model X,C,230V,Yes,,Ignition Failure
CUST00150059,PROD003,2024-02-03,Conventional,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00004275,PROD005,2022-06-05,System,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00164003,PROD005,2022-06-13,Combi,Worcester Bosch,Model X,A,230V,Yes,,None
CUST00070057,PROD002,2020-05-04,Conventional,Vaillant,Model X,D,230V,No,,F22
CUST00053134,PROD003,2020-03-14,Conventional,Ideal,Model X,D,230V,No,,Ignition Failure
CUST00083718,PROD005,2019-10-20,Combi,Viessmann,Model X,B,230V,No,,Ignition Failure
CUST00129637,PROD010,2019-04-04,Conventional,Worcester Bosch,Model X,C,230V,Yes,,F75
CUST00271095,PROD005,2024-11-05,Combi,Ideal,Model X,C,230V,Yes,,None
CUST00083981,PROD005,2018-09-16,Combi,Baxi,Model X,C,230V,No,,F22
CUST00192057,PROD003,2024-06-12,System,Ideal,Model X,D,230V,No,,F75
CUST00091122,PROD002,2018-06-01,Conventional,Baxi,Model X,B,230V,Yes,,F22
CUST00131835,PROD001,2023-10-23,System,Baxi,Model X,B,230V,Yes,,Ignition Failure
CUST00214128,PROD008,2019-09-27,System,Worcester Bosch,Model X,B,230V,No,,F75
CUST00035461,PROD008,2026-02-23,System,Viessmann,Model X,C,230V,No,,EA
CUST00077852,PROD006,2024-11-29,Combi,Ideal,Model X,A,230V,No,,F75
CUST00196422,PROD007,2023-05-05,Conventional,Ideal,Model X,C,230V,Yes,,Ignition Failure
CUST00142344,PROD009,2021-04-10,Combi,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00006675,PROD010,2022-03-01,Conventional,Glow-worm,Model X,D,230V,No,,Ignition Failure
CUST00086839,PROD005,2024-05-15,Conventional,Ideal,Model X,C,230V,No,,Ignition Failure
CUST00205420,PROD004,2025-03-09,Conventional,Ideal,Model X,C,230V,No,,EA
CUST00062616,PROD005,2024-03-10,Combi,Worcester Bosch,Model X,A,230V,No,,F22
CUST00218526,PROD001,2021-06-02,Conventional,Baxi,Model X,D,230V,Yes,,None
CUST00144798,PROD001,2018-10-17,System,Viessmann,Model X,C,230V,Yes,,EA
CUST00259798,PROD006,2022-09-15,Conventional,Glow-worm,Model X,C,230V,Yes,,Ignition Failure
CUST00166443,PROD002,2018-01-09,System,Vaillant,Model X,C,230V,No,,Ignition Failure
CUST00023962,PROD007,2022-03-19,Conventional,Ideal,Model X,D,230V,Yes,,F75
CUST00189775,PROD006,2020-10-01,System,Viessmann,Model X,D,230V,No,,EA
CUST00150347,PROD003,2022-05-18,Conventional,Ideal,Model X,B,230V,No,,EA
CUST00045394,PROD001,2023-02-12,Combi,Vaillant,Model X,D,230V,Yes,,None
CUST00044009,PROD007,2021-09-07,Combi,Vaillant,Model X,A,230V,Yes,,F75
CUST00137113,PROD008,2026-01-23,System,Worcester Bosch,Model X,D,230V,Yes,,F75
CUST00092480,PROD009,2021-03-16,Conventional,Ideal,Model X,D,230V,Yes,,Ignition Failure
CUST00115845,PROD004,2021-09-20,Conventional,Viessmann,Model X,D,230V,Yes,,F75
CUST00068591,PROD004,2023-09-29,Combi,Vaillant,Model X,D,230V,Yes,,F75
CUST00208838,PROD004,2026-02-09,System,Viessmann,Model X,A,230V,No,,Ignition Failure
CUST00162419,PROD010,2021-03-01,Combi,Vaillant,Model X,A,230V,Yes,,Ignition Failure
CUST00202995,PROD009,2023-12-28,Combi,Baxi,Model X,C,230V,Yes,,None
CUST00021264,PROD009,2018-12-24,System,Glow-worm,Model X,B,230V,Yes,,None
CUST00097550,PROD003,2018-09-28,Conventional,Vaillant,Model X,C,230V,Yes,,F75
CUST00220337,PROD001,2018-02-24,Conventional,Ideal,Model X,D,230V,No,,None
CUST00237811,PROD005,2019-04-05,System,Ideal,Model X,C,230V,No,,None
CUST00048609,PROD002,2026-06-07,System,Ideal,Model X,C,230V,Yes,,F75
CUST00224775,PROD006,2018-11-13,Combi,Vaillant,Model X,C,230V,Yes,,F22
CUST00142519,PROD002,2026-04-26,System,Vaillant,Model X,C,230V,Yes,,Ignition Failure
CUST00013027,PROD010,2023-12-20,Combi,Worcester Bosch,Model X,D,230V,Yes,,F22
CUST00075206,PROD004,2025-05-17,System,Glow-worm,Model X,A,230V,No,,F22
CUST00219078,PROD010,2024-07-22,Conventional,Vaillant,Model X,A,230V,Yes,,None
CUST00010451,PROD009,2024-06-08,Conventional,Baxi,Model X,D,230V,No,,F22
CUST00163885,PROD004,2019-01-18,Conventional,Glow-worm,Model X,D,230V,No,,None
CUST00183347,PROD010,2022-05-04,Combi,Vaillant,Model X,C,230V,No,,F22
CUST00039071,PROD008,2021-09-19,Combi,Baxi,Model X,B,230V,Yes,,F22
CUST00194604,PROD009,2022-01-04,Combi,Ideal,Model X,B,230V,No,,None
CUST00204059,PROD007,2021-03-04,System,Baxi,Model X,D,230V,Yes,,Ignition Failure
CUST00115960,PROD007,2023-04-16,Conventional,Glow-worm,Model X,B,230V,Yes,,None
CUST00174863,PROD007,2018-01-21,System,Viessmann,Model X,A,230V,Yes,,Ignition Failure
CUST00063698,PROD009,2020-12-15,System,Ideal,Model X,B,230V,Yes,,F22
CUST00192329,PROD002,2023-06-28,Combi,Baxi,Model X,B,230V,No,,F22
CUST00258364,PROD008,2023-04-14,System,Ideal,Model X,D,230V,No,,None
CUST00197184,PROD004,2024-12-31,System,Viessmann,Model X,D,230V,No,,EA
CUST00260889,PROD008,2021-11-04,Conventional,Vaillant,Model X,D,230V,No,,EA
CUST00129683,PROD009,2026-01-26,System,Baxi,Model X,B,230V,Yes,,F22
CUST00050444,PROD001,2024-10-06,Combi,Baxi,Model X,A,230V,No,,F22
CUST00104500,PROD003,2026-01-12,Conventional,Baxi,Model X,A,230V,No,,EA
CUST00150763,PROD002,2023-07-08,Combi,Vaillant,Model X,C,230V,Yes,,None
CUST00058692,PROD003,2020-10-09,Combi,Baxi,Model X,B,230V,No,,None
CUST00164762,PROD004,2021-11-20,Conventional,Baxi,Model X,D,230V,Yes,,EA
CUST00099727,PROD005,2025-05-05,Combi,Glow-worm,Model X,A,230V,No,,F22
CUST00146272,PROD010,2025-07-02,Conventional,Baxi,Model X,A,230V,Yes,,None
CUST00075021,PROD009,2018-04-02,Combi,Ideal,Model X,B,230V,No,,F22
CUST00180969,PROD006,2019-12-30,System,Ideal,Model X,C,230V,No,,F22
CUST00162443,PROD004,2025-11-19,Conventional,Glow-worm,Model X,B,230V,Yes,,F75
CUST00154139,PROD009,2023-05-01,System,Viessmann,Model X,C,230V,No,,None
CUST00058866,PROD005,2020-04-14,Combi,Baxi,Model X,A,230V,No,,F22
CUST00205483,PROD005,2023-12-28,Combi,Viessmann,Model X,D,230V,Yes,,F75
CUST00170692,PROD003,2023-04-08,Conventional,Ideal,Model X,B,230V,Yes,,F22
CUST00195359,PROD004,2019-10-21,System,Ideal,Model X,A,230V,Yes,,F75
CUST00260753,PROD007,2025-08-27,Conventional,Glow-worm,Model X,B,230V,No,,F22
CUST00080960,PROD010,2024-05-02,System,Vaillant,Model X,D,230V,Yes,,Ignition Failure
CUST00257284,PROD006,2019-04-14,System,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00042829,PROD001,2023-01-14,Conventional,Ideal,Model X,A,230V,Yes,,F22
CUST00156307,PROD001,2022-04-13,Conventional,Viessmann,Model X,B,230V,No,,EA
CUST00100384,PROD002,2018-05-07,Combi,Vaillant,Model X,A,230V,Yes,,EA
CUST00225000,PROD007,2021-05-21,System,Worcester Bosch,Model X,D,230V,No,,F75
CUST00008779,PROD004,2019-01-17,Conventional,Worcester Bosch,Model X,C,230V,No,,F75
CUST00194215,PROD007,2023-11-08,System,Vaillant,Model X,A,230V,Yes,,EA
CUST00012630,PROD001,2023-12-03,Combi,Baxi,Model X,D,230V,No,,None
CUST00042509,PROD001,2026-03-04,Conventional,Vaillant,Model X,C,230V,Yes,,None
CUST00130315,PROD009,2023-01-27,Combi,Baxi,Model X,D,230V,No,,Ignition Failure
CUST00046293,PROD010,2024-12-20,Combi,Viessmann,Model X,D,230V,No,,F75
CUST00263976,PROD007,2021-05-27,System,Worcester Bosch,Model X,D,230V,Yes,,F75
CUST00121250,PROD006,2018-09-08,Combi,Vaillant,Model X,A,230V,Yes,,F22
CUST00062643,PROD001,2024-05-19,Conventional,Glow-worm,Model X,D,230V,No,,EA
CUST00226306,PROD002,2025-02-27,Combi,Ideal,Model X,D,230V,No,,F22
CUST00263770,PROD001,2024-06-18,Combi,Ideal,Model X,B,230V,No,,Ignition Failure
CUST00013806,PROD001,2023-03-27,Combi,Ideal,Model X,B,230V,Yes,,F22
CUST00186234,PROD007,2024-12-28,System,Vaillant,Model X,B,230V,No,,F22
CUST00084844,PROD006,2020-08-24,Conventional,Vaillant,Model X,D,230V,Yes,,None
CUST00138023,PROD008,2021-01-01,Conventional,Glow-worm,Model X,C,230V,No,,F75
CUST00108498,PROD009,2025-11-09,Combi,Viessmann,Model X,A,230V,Yes,,F75
CUST00079316,PROD004,2019-03-19,Combi,Ideal,Model X,A,230V,Yes,,None
CUST00202605,PROD005,2025-04-27,System,Worcester Bosch,Model X,C,230V,No,,F75
CUST00088983,PROD008,2025-10-04,System,Vaillant,Model X,D,230V,No,,None
CUST00263951,PROD003,2026-01-02,Combi,Baxi,Model X,D,230V,Yes,,EA
CUST00204202,PROD004,2021-03-07,Conventional,Worcester Bosch,Model X,C,230V,No,,EA
CUST00017781,PROD004,2024-11-14,Combi,Worcester Bosch,Model X,D,230V,No,,Ignition Failure
CUST00227279,PROD003,2022-04-03,Conventional,Baxi,Model X,B,230V,No,,Ignition Failure
CUST00183819,PROD004,2020-10-23,Combi,Worcester Bosch,Model X,D,230V,No,,None
CUST00126953,PROD007,2025-09-13,Combi,Glow-worm,Model X,B,230V,Yes,,F22
CUST00132746,PROD008,2020-03-04,Combi,Vaillant,Model X,D,230V,Yes,,None
CUST00014851,PROD008,2022-05-06,System,Viessmann,Model X,D,230V,No,,EA
CUST00159046,PROD001,2022-03-30,Combi,Viessmann,Model X,C,230V,No,,F75
CUST00043239,PROD006,2018-09-28,Conventional,Glow-worm,Model X,A,230V,Yes,,None
CUST00040862,PROD006,2019-11-18,Conventional,Worcester Bosch,Model X,B,230V,Yes,,Ignition Failure
CUST00085919,PROD008,2018-07-24,System,Viessmann,Model X,B,230V,Yes,,Ignition Failure
CUST00020997,PROD003,2020-12-16,Combi,Glow-worm,Model X,B,230V,No,,F22
CUST00189807,PROD008,2019-09-25,System,Vaillant,Model X,C,230V,Yes,,EA
CUST00138851,PROD003,2021-07-16,Conventional,Glow-worm,Model X,C,230V,No,,F22
CUST00043939,PROD007,2018-05-12,System,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00048444,PROD003,2024-12-03,Combi,Baxi,Model X,C,230V,No,,None
CUST00048538,PROD003,2018-07-09,System,Vaillant,Model X,D,230V,Yes,,EA
CUST00140829,PROD004,2025-04-19,System,Worcester Bosch,Model X,C,230V,Yes,,EA
CUST00221863,PROD003,2026-04-07,Combi,Vaillant,Model X,A,230V,No,,F75
CUST00133714,PROD005,2022-06-19,Conventional,Baxi,Model X,D,230V,No,,F75
CUST00119283,PROD002,2018-03-21,Conventional,Worcester Bosch,Model X,B,230V,No,,Ignition Failure
CUST00043422,PROD002,2019-02-23,Conventional,Worcester Bosch,Model X,A,230V,No,,EA
CUST00173286,PROD003,2024-11-27,Combi,Ideal,Model X,D,230V,Yes,,F22
CUST00032249,PROD007,2022-03-04,Conventional,Vaillant,Model X,B,230V,Yes,,None
CUST00078829,PROD002,2025-03-01,Combi,Baxi,Model X,D,230V,Yes,,F22
CUST00069200,PROD003,2025-06-13,Combi,Baxi,Model X,A,230V,Yes,,Ignition Failure
CUST00243511,PROD007,2026-01-26,Conventional,Ideal,Model X,D,230V,No,,F22
CUST00250879,PROD009,2020-05-17,Combi,Baxi,Model X,B,230V,Yes,,F22
CUST00067341,PROD007,2023-09-30,System,Ideal,Model X,C,230V,No,,F22
CUST00016374,PROD004,2023-10-02,Conventional,Vaillant,Model X,D,230V,Yes,,Ignition Failure
CUST00020801,PROD007,2026-04-28,Conventional,Ideal,Model X,D,230V,No,,F75
CUST00041044,PROD009,2022-08-19,Conventional,Ideal,Model X,D,230V,Yes,,F75
CUST00154461,PROD010,2024-01-28,Combi,Vaillant,Model X,D,230V,No,,Ignition Failure
CUST00099842,PROD008,2021-12-25,System,Vaillant,Model X,D,230V,Yes,,F75
CUST00082005,PROD009,2023-07-13,System,Viessmann,Model X,C,230V,No,,None
CUST00217872,PROD006,2024-02-26,Combi,Worcester Bosch,Model X,D,230V,No,,F22
CUST00221398,PROD002,2024-09-09,Conventional,Glow-worm,Model X,B,230V,No,,F75
CUST00132552,PROD005,2018-07-28,Combi,Baxi,Model X,A,230V,Yes,,None
CUST00244425,PROD006,2022-01-30,Conventional,Viessmann,Model X,D,230V,No,,F22
CUST00076443,PROD008,2018-12-30,Combi,Glow-worm,Model X,A,230V,No,,Ignition Failure
CUST00172739,PROD002,2018-04-28,Combi,Glow-worm,Model X,B,230V,No,,Ignition Failure
CUST00240802,PROD004,2019-12-12,Combi,Ideal,Model X,C,230V,No,,EA
CUST00258196,PROD005,2025-09-21,Combi,Baxi,Model X,B,230V,No,,None
CUST00203883,PROD005,2025-06-03,System,Baxi,Model X,B,230V,Yes,,Ignition Failure
CUST00128798,PROD007,2023-10-31,Combi,Worcester Bosch,Model X,A,230V,Yes,,F22
CUST00037385,PROD006,2019-02-22,Conventional,Baxi,Model X,C,230V,No,,F22
CUST00021771,PROD002,2024-02-29,System,Vaillant,Model X,B,230V,No,,Ignition Failure
CUST00083375,PROD009,2023-05-24,Conventional,Baxi,Model X,D,230V,Yes,,F75
CUST00213824,PROD006,2022-11-08,Combi,Vaillant,Model X,C,230V,Yes,,Ignition Failure
CUST00245354,PROD001,2025-02-06,Conventional,Worcester Bosch,Model X,C,230V,No,,None
CUST00117095,PROD008,2018-11-13,Conventional,Glow-worm,Model X,D,230V,No,,Ignition Failure
CUST00029427,PROD006,2018-08-12,System,Vaillant,Model X,A,230V,No,,F22
CUST00169007,PROD001,2025-08-27,Conventional,Glow-worm,Model X,B,230V,No,,EA
